# density, value
4.152736886278334601e-05,0.000000000000000000e+00
0.000000000000000000e+00,6.913725143272992035e+00
0.000000000000000000e+00,1.382745028654598407e+01
0.000000000000000000e+00,2.074117542981897699e+01
0.000000000000000000e+00,2.765490057309196814e+01
0.000000000000000000e+00,3.456862571636496284e+01
0.000000000000000000e+00,4.148235085963795399e+01
0.000000000000000000e+00,4.839607600291094514e+01
0.000000000000000000e+00,5.530980114618393628e+01
0.000000000000000000e+00,6.222352628945692743e+01
0.000000000000000000e+00,6.913725143272992568e+01
0.000000000000000000e+00,7.605097657600290972e+01
0.000000000000000000e+00,8.296470171927590798e+01
0.000000000000000000e+00,8.987842686254889202e+01
0.000000000000000000e+00,9.679215200582189027e+01
0.000000000000000000e+00,1.037058771490948743e+02
0.000000000000000000e+00,1.106196022923678726e+02
0.000000000000000000e+00,1.175333274356408708e+02
0.000000000000000000e+00,1.244470525789138549e+02
0.000000000000000000e+00,1.313607777221868389e+02
0.000000000000000000e+00,1.382745028654598514e+02
0.000000000000000000e+00,1.451882280087328354e+02
0.000000000000000000e+00,1.521019531520058194e+02
0.000000000000000000e+00,1.590156782952788035e+02
0.000000000000000000e+00,1.659294034385518160e+02
0.000000000000000000e+00,1.728431285818248000e+02
0.000000000000000000e+00,1.797568537250977840e+02
0.000000000000000000e+00,1.866705788683707965e+02
0.000000000000000000e+00,1.935843040116437805e+02
0.000000000000000000e+00,2.004980291549167646e+02
0.000000000000000000e+00,2.074117542981897486e+02
0.000000000000000000e+00,2.143254794414627611e+02
0.000000000000000000e+00,2.212392045847357451e+02
0.000000000000000000e+00,2.281529297280087292e+02
0.000000000000000000e+00,2.350666548712817416e+02
0.000000000000000000e+00,2.419803800145547257e+02
0.000000000000000000e+00,2.488941051578277097e+02
0.000000000000000000e+00,2.558078303011006938e+02
0.000000000000000000e+00,2.627215554443736778e+02
0.000000000000000000e+00,2.696352805876466618e+02
0.000000000000000000e+00,2.765490057309197027e+02
0.000000000000000000e+00,2.834627308741926868e+02
0.000000000000000000e+00,2.903764560174656708e+02
0.000000000000000000e+00,2.972901811607386549e+02
0.000000000000000000e+00,3.042039063040116389e+02
0.000000000000000000e+00,3.111176314472846229e+02
0.000000000000000000e+00,3.180313565905576070e+02
0.000000000000000000e+00,3.249450817338306479e+02
0.000000000000000000e+00,3.318588068771036319e+02
0.000000000000000000e+00,3.387725320203766159e+02
0.000000000000000000e+00,3.456862571636496000e+02
4.152736886278340022e-05,3.525999823069225840e+02
1.661094754511336009e-04,3.595137074501955681e+02
1.245821065883491571e-04,3.664274325934685521e+02
2.906915820394837609e-04,3.733411577367415930e+02
2.906915820394837609e-04,3.802548828800145770e+02
5.398557952161841351e-04,3.871686080232875611e+02
1.079711590432368270e-03,3.940823331665605451e+02
9.136021149812347236e-04,4.009960583098335292e+02
6.229105329417510169e-04,4.079097834531065132e+02
9.551294838440103040e-04,4.148235085963794972e+02
7.890200083928844551e-04,4.217372337396525381e+02
9.966568527068014969e-04,4.286509588829255222e+02
8.305473772556679502e-04,4.355646840261985062e+02
9.136021149812347236e-04,4.424784091694714903e+02
1.038184221569584884e-03,4.493921343127444743e+02
7.890200083928844551e-04,4.563058594560174583e+02
1.038184221569576427e-03,4.632195845992904424e+02
9.136021149812347236e-04,4.701333097425634833e+02
9.551294838440180018e-04,4.770470348858364673e+02
5.398557952161841351e-04,4.839607600291094514e+02
1.328875803609068807e-03,4.908744851723824354e+02
1.619567385648552297e-03,4.977882103156554194e+02
1.411930541334635364e-03,5.047019354589284035e+02
1.619567385648539070e-03,5.116156606022013875e+02
2.200950549727537925e-03,5.185293857454744284e+02
3.114552664708729064e-03,5.254431108887473556e+02
3.862045304238887703e-03,5.323568360320203965e+02
5.315503214436230993e-03,5.392705611752933237e+02
5.938413747377976372e-03,5.461842863185663646e+02
5.855359009652507177e-03,5.530980114618394055e+02
8.637692723458875038e-03,5.600117366051123327e+02
1.000809589593087967e-02,5.669254617483853735e+02
1.137849906840255818e-02,5.738391868916583007e+02
1.000809589593087967e-02,5.807529120349313416e+02
1.029878747797019836e-02,5.876666371782042688e+02
1.029878747797019836e-02,5.945803623214773097e+02
9.219075887537989469e-03,6.014940874647503506e+02
7.682563239614865168e-03,6.084078126080232778e+02
6.187577960554776872e-03,6.153215377512963187e+02
4.609537943768919274e-03,6.222352628945692459e+02
3.488298984473833970e-03,6.291489880378422868e+02
2.533169500629766421e-03,6.360627131811152140e+02
1.951786336550803561e-03,6.429764383243882548e+02
9.966568527068097368e-04,6.498901634676612957e+02
5.398557952161796899e-04,6.568038886109342229e+02
3.322189509022698581e-04,6.637176137542072638e+02
8.305473772556610926e-05,6.706313388974801910e+02
1.661094754511349290e-04,6.775450640407532319e+02
8.305473772556610926e-05,6.844587891840261591e+02
