# density, value
1.144046728812624390e-04,8.881082806444391053e+02
0.000000000000000000e+00,8.973286410904665900e+02
0.000000000000000000e+00,9.065490015364939609e+02
1.144046728812638620e-04,9.157693619825214455e+02
0.000000000000000000e+00,9.249897224285488164e+02
1.144046728812624390e-04,9.342100828745763010e+02
0.000000000000000000e+00,9.434304433206037857e+02
2.288093457625248780e-04,9.526508037666311566e+02
0.000000000000000000e+00,9.618711642126586412e+02
1.144046728812624390e-04,9.710915246586860121e+02
2.288093457625248780e-04,9.803118851047134967e+02
1.144046728812638620e-04,9.895322455507409813e+02
2.288093457625248780e-04,9.987526059967683523e+02
2.288093457625248780e-04,1.007972966442795837e+03
6.864280372875831721e-04,1.017193326888823321e+03
1.029642055931374650e-03,1.026413687334850692e+03
5.720233644063052155e-04,1.035634047780878063e+03
4.576186915250554481e-04,1.044854408226905662e+03
5.720233644063193101e-04,1.054074768672933033e+03
2.288093457625220862e-04,1.063295129118960404e+03
2.288093457625277240e-04,1.072515489564988002e+03
2.288093457625277240e-04,1.081735850011015373e+03
3.432140186437915861e-04,1.090956210457042744e+03
4.576186915250441724e-04,1.100176570903070115e+03
5.720233644063193101e-04,1.109396931349097713e+03
3.432140186437915861e-04,1.118617291795125084e+03
2.288093457625220862e-04,1.127837652241152455e+03
4.576186915250554481e-04,1.137058012687180053e+03
5.720233644063193101e-04,1.146278373133207424e+03
5.720233644063052155e-04,1.155498733579234795e+03
8.008327101688470341e-04,1.164719094025262393e+03
3.432140186437915861e-04,1.173939454471289764e+03
1.029642055931349279e-03,1.183159814917317135e+03
1.372856074575166344e-03,1.192380175363344733e+03
3.432140186437915861e-04,1.201600535809372104e+03
4.576186915250554481e-04,1.210820896255399475e+03
3.432140186437831293e-04,1.220041256701426846e+03
4.576186915250554481e-04,1.229261617147454444e+03
4.576186915250441724e-04,1.238481977593481815e+03
6.864280372875831721e-04,1.247702338039509414e+03
1.144046728812638620e-03,1.256922698485536785e+03
1.029642055931374650e-03,1.266143058931564156e+03
1.830474766100221792e-03,1.275363419377591526e+03
1.716070093218915538e-03,1.284583779823618897e+03
2.173688784744013270e-03,1.293804140269646496e+03
1.372856074575132517e-03,1.303024500715673867e+03
1.944879438981485546e-03,1.312244861161701465e+03
2.402498130506541211e-03,1.321465221607728836e+03
4.118568223725498599e-03,1.330685582053756207e+03
2.860116822031525969e-03,1.339905942499783578e+03
2.288093457625277240e-03,1.349126302945811176e+03
4.004163550844234629e-03,1.358346663391838547e+03
3.432140186437831076e-03,1.367567023837865918e+03
5.262614952538137436e-03,1.376787384283893516e+03
5.033805606775609495e-03,1.386007744729920887e+03
3.775354205081707121e-03,1.395228105175948258e+03
3.889758877962875248e-03,1.404448465621975629e+03
2.402498130506541211e-03,1.413668826068003227e+03
4.118568223725397118e-03,1.422889186514030598e+03
3.203330840675388137e-03,1.432109546960058196e+03
3.546544859319179614e-03,1.441329907406085567e+03
2.173688784744013270e-03,1.450550267852112938e+03
1.944879438981485546e-03,1.459770628298140309e+03
2.974521494912786904e-03,1.468990988744167680e+03
3.203330840675308773e-03,1.478211349190195278e+03
2.059284111862749300e-03,1.487431709636222877e+03
1.258451401693902374e-03,1.496652070082250248e+03
2.059284111862749300e-03,1.505872430528277619e+03
6.864280372875831721e-04,1.515092790974304990e+03
1.372856074575132517e-03,1.524313151420332360e+03
1.258451401693902374e-03,1.533533511866359959e+03
9.152373830500883448e-04,1.542753872312387330e+03
6.864280372875831721e-04,1.551974232758414928e+03
1.144046728812638620e-03,1.561194593204442299e+03
5.720233644063193101e-04,1.570414953650469670e+03
8.008327101688470341e-04,1.579635314096497041e+03
9.152373830500883448e-04,1.588855674542524412e+03
5.720233644063052155e-04,1.598076034988552010e+03
4.576186915250554481e-04,1.607296395434579608e+03
8.008327101688470341e-04,1.616516755880606979e+03
5.720233644063193101e-04,1.625737116326634350e+03
9.152373830501108962e-04,1.634957476772661721e+03
3.432140186437831293e-04,1.644177837218689092e+03
6.864280372875831721e-04,1.653398197664716690e+03
2.288093457625220862e-04,1.662618558110744061e+03
9.152373830501108962e-04,1.671838918556771659e+03
4.576186915250554481e-04,1.681059279002799030e+03
0.000000000000000000e+00,1.690279639448826401e+03
0.000000000000000000e+00,1.699499999894853772e+03
1.144046728812610431e-04,1.708720360340881143e+03
1.144046728812638620e-04,1.717940720786908742e+03
1.144046728812610431e-04,1.727161081232936112e+03
1.144046728812638620e-04,1.736381441678963711e+03
5.720233644063193101e-04,1.745601802124991082e+03
0.000000000000000000e+00,1.754822162571018453e+03
1.144046728812638620e-04,1.764042523017045824e+03
1.144046728812610431e-04,1.773262883463073194e+03
2.288093457625220862e-04,1.782483243909100793e+03
0.000000000000000000e+00,1.791703604355128391e+03
1.144046728812638620e-04,1.800923964801155762e+03
