# density, value
3.158985897449879824e-04,4.538394906413248009e+01
1.373472129326034831e-05,6.249515367498233331e+01
6.867360646630175003e-05,7.960635828583218654e+01
5.219194091438932731e-04,9.671756289668203976e+01
5.493888517304139325e-05,1.138287675075318930e+02
1.236124916393431636e-04,1.309399721183817462e+02
3.433680323315087095e-04,1.480511767292315994e+02
2.211290128214916419e-03,1.651623813400814527e+02
3.213924782622921712e-03,1.822735859509313059e+02
1.126247146047348836e-03,1.993847905617811591e+02
4.395110813843311460e-04,2.164959951726310123e+02
6.592666220764966918e-04,2.336071997834808656e+02
9.888999331147435741e-04,2.507184043943307188e+02
1.400941571912558059e-03,2.678296090051806004e+02
1.400941571912558059e-03,2.849408136160304252e+02
1.483349899672115361e-03,3.020520182268802500e+02
2.128881800455350876e-03,3.191632228377301317e+02
3.625966421420738581e-03,3.362744274485800133e+02
6.166889860673906328e-03,3.533856320594298381e+02
9.119854938724856683e-03,3.704968366702796629e+02
1.108392008366108385e-02,3.876080412811295446e+02
8.144689726903402149e-03,4.047192458919794262e+02
3.241394225209447751e-03,4.218304505028292510e+02
5.493888517304130244e-04,4.389416551136790758e+02
0.000000000000000000e+00,4.560528597245289575e+02
0.000000000000000000e+00,4.731640643353788391e+02
0.000000000000000000e+00,4.902752689462286639e+02
0.000000000000000000e+00,5.073864735570784887e+02
0.000000000000000000e+00,5.244976781679283704e+02
0.000000000000000000e+00,5.416088827787782520e+02
0.000000000000000000e+00,5.587200873896280200e+02
0.000000000000000000e+00,5.758312920004779016e+02
0.000000000000000000e+00,5.929424966113277833e+02
0.000000000000000000e+00,6.100537012221776649e+02
0.000000000000000000e+00,6.271649058330275466e+02
0.000000000000000000e+00,6.442761104438773145e+02
0.000000000000000000e+00,6.613873150547271962e+02
0.000000000000000000e+00,6.784985196655770778e+02
0.000000000000000000e+00,6.956097242764268458e+02
0.000000000000000000e+00,7.127209288872767274e+02
0.000000000000000000e+00,7.298321334981266091e+02
0.000000000000000000e+00,7.469433381089764907e+02
0.000000000000000000e+00,7.640545427198263724e+02
0.000000000000000000e+00,7.811657473306761403e+02
0.000000000000000000e+00,7.982769519415260220e+02
0.000000000000000000e+00,8.153881565523759036e+02
0.000000000000000000e+00,8.324993611632256716e+02
0.000000000000000000e+00,8.496105657740755532e+02
0.000000000000000000e+00,8.667217703849254349e+02
0.000000000000000000e+00,8.838329749957753165e+02
0.000000000000000000e+00,9.009441796066251982e+02
0.000000000000000000e+00,9.180553842174749661e+02
0.000000000000000000e+00,9.351665888283248478e+02
0.000000000000000000e+00,9.522777934391747294e+02
0.000000000000000000e+00,9.693889980500244974e+02
0.000000000000000000e+00,9.865002026608743790e+02
0.000000000000000000e+00,1.003611407271724261e+03
0.000000000000000000e+00,1.020722611882574142e+03
0.000000000000000000e+00,1.037833816493423910e+03
0.000000000000000000e+00,1.054945021104273792e+03
0.000000000000000000e+00,1.072056225715123674e+03
0.000000000000000000e+00,1.089167430325973328e+03
0.000000000000000000e+00,1.106278634936823437e+03
0.000000000000000000e+00,1.123389839547673091e+03
0.000000000000000000e+00,1.140501044158523200e+03
0.000000000000000000e+00,1.157612248769372854e+03
0.000000000000000000e+00,1.174723453380222963e+03
0.000000000000000000e+00,1.191834657991072618e+03
0.000000000000000000e+00,1.208945862601922727e+03
0.000000000000000000e+00,1.226057067212772381e+03
0.000000000000000000e+00,1.243168271823622035e+03
0.000000000000000000e+00,1.260279476434472144e+03
0.000000000000000000e+00,1.277390681045321799e+03
0.000000000000000000e+00,1.294501885656171908e+03
0.000000000000000000e+00,1.311613090267021562e+03
0.000000000000000000e+00,1.328724294877871671e+03
0.000000000000000000e+00,1.345835499488721325e+03
0.000000000000000000e+00,1.362946704099570979e+03
0.000000000000000000e+00,1.380057908710421088e+03
0.000000000000000000e+00,1.397169113321270743e+03
0.000000000000000000e+00,1.414280317932120852e+03
0.000000000000000000e+00,1.431391522542970506e+03
0.000000000000000000e+00,1.448502727153820615e+03
0.000000000000000000e+00,1.465613931764670269e+03
0.000000000000000000e+00,1.482725136375520378e+03
0.000000000000000000e+00,1.499836340986370033e+03
0.000000000000000000e+00,1.516947545597219687e+03
0.000000000000000000e+00,1.534058750208069796e+03
0.000000000000000000e+00,1.551169954818919450e+03
0.000000000000000000e+00,1.568281159429769559e+03
0.000000000000000000e+00,1.585392364040619213e+03
0.000000000000000000e+00,1.602503568651469323e+03
0.000000000000000000e+00,1.619614773262318977e+03
0.000000000000000000e+00,1.636725977873168631e+03
0.000000000000000000e+00,1.653837182484018740e+03
0.000000000000000000e+00,1.670948387094868394e+03
0.000000000000000000e+00,1.688059591705718503e+03
0.000000000000000000e+00,1.705170796316568158e+03
0.000000000000000000e+00,1.722282000927418267e+03
1.373472129326032629e-05,1.739393205538267921e+03
