# density, value
1.378031076903430069e-03,4.310409356150071147e+01
1.459091728485984894e-03,4.871156704797436987e+01
2.431819547476641490e-04,5.431904053444802827e+01
0.000000000000000000e+00,5.992651402092168667e+01
0.000000000000000000e+00,6.553398750739535217e+01
0.000000000000000000e+00,7.114146099386900346e+01
0.000000000000000000e+00,7.674893448034266896e+01
0.000000000000000000e+00,8.235640796681633446e+01
1.621213031651096224e-04,8.796388145328998576e+01
3.566668669632403182e-03,9.357135493976363705e+01
3.242426063302184316e-03,9.917882842623730255e+01
4.053032579127740695e-04,1.047863019127109681e+02
1.621213031651096224e-04,1.103937753991846193e+02
0.000000000000000000e+00,1.160012488856582706e+02
0.000000000000000000e+00,1.216087223721319504e+02
0.000000000000000000e+00,1.272161958586056016e+02
0.000000000000000000e+00,1.328236693450792529e+02
0.000000000000000000e+00,1.384311428315529326e+02
0.000000000000000000e+00,1.440386163180265839e+02
0.000000000000000000e+00,1.496460898045002352e+02
8.106065158255440462e-05,1.552535632909738865e+02
0.000000000000000000e+00,1.608610367774475662e+02
0.000000000000000000e+00,1.664685102639212175e+02
8.106065158255440462e-05,1.720759837503948688e+02
0.000000000000000000e+00,1.776834572368685485e+02
0.000000000000000000e+00,1.832909307233421998e+02
8.106065158255440462e-05,1.888984042098158511e+02
2.431819547476644471e-04,1.945058776962895308e+02
3.242426063302192448e-04,2.001133511827631821e+02
8.106065158255481120e-05,2.057208246692368334e+02
1.621213031651088092e-04,2.113282981557104847e+02
8.106065158255481120e-05,2.169357716421841644e+02
0.000000000000000000e+00,2.225432451286578157e+02
0.000000000000000000e+00,2.281507186151314670e+02
0.000000000000000000e+00,2.337581921016051467e+02
8.106065158255481120e-05,2.393656655880787980e+02
0.000000000000000000e+00,2.449731390745524493e+02
8.106065158255440462e-05,2.505806125610261006e+02
2.431819547476656669e-04,2.561880860474997803e+02
3.242426063302176185e-04,2.617955595339734032e+02
1.621213031651088092e-04,2.674030330204470829e+02
1.621213031651104627e-04,2.730105065069207626e+02
1.621213031651088092e-04,2.786179799933943855e+02
0.000000000000000000e+00,2.842254534798680652e+02
0.000000000000000000e+00,2.898329269663416881e+02
1.621213031651104627e-04,2.954404004528153678e+02
0.000000000000000000e+00,3.010478739392889906e+02
8.106065158255440462e-05,3.066553474257626704e+02
2.431819547476656669e-04,3.122628209122363501e+02
2.431819547476632003e-04,3.178702943987099729e+02
2.431819547476632003e-04,3.234777678851836527e+02
5.674245610778865922e-04,3.290852413716573324e+02
5.674245610778808459e-04,3.346927148581309552e+02
5.674245610778808459e-04,3.403001883446046349e+02
3.242426063302209253e-04,3.459076618310783147e+02
8.106065158255441275e-04,3.515151353175519375e+02
6.484852126604352370e-04,3.571226088040256172e+02
8.106065158255522591e-04,3.627300822904992970e+02
1.134849122155761692e-03,3.683375557769729198e+02
1.296970425320883701e-03,3.739450292634465995e+02
6.484852126604352370e-04,3.795525027499202224e+02
6.484852126604352370e-04,3.851599762363939021e+02
9.727278189906626675e-04,3.907674497228675818e+02
1.296970425320870474e-03,3.963749232093412047e+02
5.674245610778808459e-04,4.019823966958148844e+02
9.727278189906626675e-04,4.075898701822885641e+02
9.727278189906528013e-04,4.131973436687621870e+02
1.459091728485979256e-03,4.188048171552358667e+02
1.134849122155773184e-03,4.244122906417095464e+02
1.459091728485979256e-03,4.300197641281831693e+02
2.188637592728991110e-03,4.356272376146568490e+02
2.107576941146414602e-03,4.412347111011304719e+02
3.971971927545166030e-03,4.468421845876041516e+02
5.106821049700978679e-03,4.524496580740778313e+02
6.079548868691580198e-03,4.580571315605514542e+02
7.214397990847342540e-03,4.636646050470251339e+02
7.133337339264860140e-03,4.692720785334988136e+02
9.078792977246093535e-03,4.748795520199724365e+02
9.808338841489083054e-03,4.804870255064461162e+02
8.754550370915964441e-03,4.860944989929197959e+02
7.295458642429896064e-03,4.917019724793934188e+02
8.754550370915875970e-03,4.973094459658670985e+02
8.997732325663629349e-03,5.029169194523407782e+02
9.403035583576311099e-03,5.085243929388144011e+02
7.862883203507857466e-03,5.141318664252880808e+02
7.376519294012375862e-03,5.197393399117617037e+02
6.809094732934639106e-03,5.253468133982354402e+02
5.998488217109086522e-03,5.309542868847090631e+02
6.484852126604286233e-03,5.365617603711826860e+02
5.268942352866089196e-03,5.421692338576564225e+02
3.323486714884764295e-03,5.477767073441300454e+02
3.242426063302209036e-03,5.533841808306036683e+02
1.621213031651071558e-03,5.589916543170772911e+02
1.459091728485994001e-03,5.645991278035510277e+02
6.484852126604418506e-04,5.702066012900246506e+02
6.484852126604286233e-04,5.758140747764982734e+02
2.431819547476656669e-04,5.814215482629720100e+02
3.242426063302209253e-04,5.870290217494456328e+02
2.431819547476607609e-04,5.926364952359192557e+02
8.106065158255523133e-05,5.982439687223929923e+02
