# density, value
3.960374686364284404e-05,2.498506619134590778e+01
0.000000000000000000e+00,3.216043878042881232e+01
3.960374686364280338e-05,3.933581136951171686e+01
3.168299749091427523e-04,4.651118395859462851e+01
0.000000000000000000e+00,5.368655654767753305e+01
0.000000000000000000e+00,6.086192913676043759e+01
0.000000000000000000e+00,6.803730172584334923e+01
0.000000000000000000e+00,7.521267431492626088e+01
0.000000000000000000e+00,8.238804690400915831e+01
3.564337217727859284e-04,8.956341949309206996e+01
1.069301165318355725e-03,9.673879208217496739e+01
7.920749372728560676e-05,1.039141646712578790e+02
0.000000000000000000e+00,1.110895372603407907e+02
0.000000000000000000e+00,1.182649098494236881e+02
0.000000000000000000e+00,1.254402824385065998e+02
0.000000000000000000e+00,1.326156550275894972e+02
0.000000000000000000e+00,1.397910276166724088e+02
0.000000000000000000e+00,1.469664002057553205e+02
0.000000000000000000e+00,1.541417727948382321e+02
0.000000000000000000e+00,1.613171453839211154e+02
0.000000000000000000e+00,1.684925179730040270e+02
0.000000000000000000e+00,1.756678905620869386e+02
0.000000000000000000e+00,1.828432631511698503e+02
0.000000000000000000e+00,1.900186357402527619e+02
0.000000000000000000e+00,1.971940083293356736e+02
3.960374686364280338e-05,2.043693809184185568e+02
1.188112405909284034e-04,2.115447535075014684e+02
7.920749372728560676e-05,2.187201260965843801e+02
1.584149874545712135e-04,2.258954986856672917e+02
1.188112405909288777e-04,2.330708712747502034e+02
3.960374686364280338e-05,2.402462438638330866e+02
3.960374686364280338e-05,2.474216164529159983e+02
1.980187343182140101e-04,2.545969890419989099e+02
0.000000000000000000e+00,2.617723616310818215e+02
0.000000000000000000e+00,2.689477342201647616e+02
7.920749372728529505e-05,2.761231068092475880e+02
0.000000000000000000e+00,2.832984793983305281e+02
3.960374686364327094e-05,2.904738519874134681e+02
1.584149874545705901e-04,2.976492245764962945e+02
7.920749372728529505e-05,3.048245971655792346e+02
1.584149874545705901e-04,3.119999697546621746e+02
1.188112405909298128e-04,3.191753423437451147e+02
3.960374686364264752e-05,3.263507149328279411e+02
0.000000000000000000e+00,3.335260875219108812e+02
7.920749372728654188e-05,3.407014601109938212e+02
1.188112405909279290e-04,3.478768327000766476e+02
7.920749372728529505e-05,3.550522052891595877e+02
2.376224811818558580e-04,3.622275778782425277e+02
2.376224811818596256e-04,3.694029504673254678e+02
1.584149874545705901e-04,3.765783230564082942e+02
4.356412155000691363e-04,3.837536956454912342e+02
5.544524560910058745e-04,3.909290682345741743e+02
5.544524560909969840e-04,3.981044408236570007e+02
4.356412155000691363e-04,4.052798134127399408e+02
6.336599498182923351e-04,4.124551860018228808e+02
5.148487092273544043e-04,4.196305585909057072e+02
5.940562029546396722e-04,4.268059311799886473e+02
8.316786841364955845e-04,4.339813037690715873e+02
7.524711904092222427e-04,4.411566763581545274e+02
9.108861778637808524e-04,4.483320489472373538e+02
6.336599498182823604e-04,4.555074215363202939e+02
1.108904912182011749e-03,4.626827941254032339e+02
1.346527393363850097e-03,4.698581667144860603e+02
9.108861778637808524e-04,4.770335393035690004e+02
1.029697418454725072e-03,4.842089118926519404e+02
1.306923646500207301e-03,4.913842844817347668e+02
1.227716152772922141e-03,4.985596570708177069e+02
1.227716152772922141e-03,5.057350296599006469e+02
2.138602330636736604e-03,5.129104022489835870e+02
2.653451039864057181e-03,5.200857748380664134e+02
3.207903495955054165e-03,5.272611474271493535e+02
5.227694586000829202e-03,5.344365200162322935e+02
5.504920814046414430e-03,5.416118926053152336e+02
6.296995751319180157e-03,5.487872651943980600e+02
7.445504410364817138e-03,5.559626377834810000e+02
7.326693169774005192e-03,5.631380103725639401e+02
8.395994335092240787e-03,5.703133829616467665e+02
8.158371853910384441e-03,5.774887555507297066e+02
8.594013069410454120e-03,5.846641281398126466e+02
7.326693169774005192e-03,5.918395007288955867e+02
7.089070688592033487e-03,5.990148733179784131e+02
7.485108157228460152e-03,6.061902459070613531e+02
6.851448207410286428e-03,6.133656184961442932e+02
5.346505826591757375e-03,6.205409910852271196e+02
5.029675851682615870e-03,6.277163636743100597e+02
3.445525977136964721e-03,6.348917362633929997e+02
3.128696002227768572e-03,6.420671088524758261e+02
2.613847293000414601e-03,6.492424814415587662e+02
1.742564862000276545e-03,6.564178540306417062e+02
1.544546127682087716e-03,6.635932266197246463e+02
9.504899247274234322e-04,6.707685992088074727e+02
6.732636966819250486e-04,6.779439717978904127e+02
6.732636966819356738e-04,6.851193443869733528e+02
3.960374686364264481e-04,6.922947169760561792e+02
3.564337217727838142e-04,6.994700895651391193e+02
7.920749372728529505e-05,7.066454621542220593e+02
1.584149874545730838e-04,7.138208347433049994e+02
7.920749372728529505e-05,7.209962073323878258e+02
3.960374686364264752e-05,7.281715799214707658e+02
1.188112405909298128e-04,7.353469525105537059e+02
