# density, value
1.175078104663300190e-04,5.355250639264419732e+01
0.000000000000000000e+00,5.773641623328675365e+01
0.000000000000000000e+00,6.192032607392931709e+01
0.000000000000000000e+00,6.610423591457187342e+01
0.000000000000000000e+00,7.028814575521442976e+01
1.175078104663300190e-04,7.447205559585698609e+01
0.000000000000000000e+00,7.865596543649954242e+01
0.000000000000000000e+00,8.283987527714211296e+01
0.000000000000000000e+00,8.702378511778465509e+01
0.000000000000000000e+00,9.120769495842722563e+01
1.175078104663296259e-04,9.539160479906976775e+01
0.000000000000000000e+00,9.957551463971233829e+01
1.175078104663300190e-04,1.037594244803548946e+02
0.000000000000000000e+00,1.079433343209974510e+02
1.175078104663304120e-04,1.121272441616400215e+02
1.175078104663296259e-04,1.163111540022825636e+02
0.000000000000000000e+00,1.204950638429251342e+02
0.000000000000000000e+00,1.246789736835676763e+02
0.000000000000000000e+00,1.288628835242102468e+02
0.000000000000000000e+00,1.330467933648527890e+02
0.000000000000000000e+00,1.372307032054953595e+02
0.000000000000000000e+00,1.414146130461379300e+02
0.000000000000000000e+00,1.455985228867804722e+02
0.000000000000000000e+00,1.497824327274230427e+02
0.000000000000000000e+00,1.539663425680655848e+02
0.000000000000000000e+00,1.581502524087081554e+02
0.000000000000000000e+00,1.623341622493506975e+02
0.000000000000000000e+00,1.665180720899932680e+02
0.000000000000000000e+00,1.707019819306358386e+02
0.000000000000000000e+00,1.748858917712783807e+02
0.000000000000000000e+00,1.790698016119209512e+02
0.000000000000000000e+00,1.832537114525634934e+02
0.000000000000000000e+00,1.874376212932060639e+02
0.000000000000000000e+00,1.916215311338486345e+02
1.175078104663296259e-04,1.958054409744911766e+02
0.000000000000000000e+00,1.999893508151337471e+02
2.350156209326592519e-04,2.041732606557762892e+02
2.350156209326608240e-04,2.083571704964188598e+02
3.525234313989888913e-04,2.125410803370614019e+02
1.175078104663304120e-04,2.167249901777039724e+02
7.050468627979777827e-04,2.209089000183465146e+02
3.525234313989888913e-04,2.250928098589890851e+02
5.875390523316520192e-04,2.292767196996316557e+02
8.225546732643073409e-04,2.334606295402741978e+02
5.875390523316520192e-04,2.376445393809167683e+02
8.225546732643073409e-04,2.418284492215593104e+02
9.400624837306432958e-04,2.460123590622018810e+02
1.057570294196966566e-03,2.501962689028444231e+02
1.175078104663304038e-03,2.543801787434869937e+02
9.400624837306370074e-04,2.585640885841295358e+02
1.057570294196966566e-03,2.627479984247721063e+02
9.400624837306498010e-04,2.669319082654146769e+02
1.527601536062285015e-03,2.711158181060571906e+02
2.115140588393933131e-03,2.752997279466997611e+02
1.410093725595955565e-03,2.794836377873423316e+02
1.527601536062285015e-03,2.836675476279849022e+02
2.232648398860293155e-03,2.878514574686274727e+02
1.645109346528614682e-03,2.920353673092699864e+02
2.350156209326592464e-03,2.962192771499125570e+02
2.467664019792921697e-03,3.004031869905551275e+02
3.525234313989936835e-03,3.045870968311976981e+02
3.642742124456217929e-03,3.087710066718402118e+02
3.995265555855206929e-03,3.129549165124827823e+02
4.230281176787866262e-03,3.171388263531253529e+02
5.640374902383822261e-03,3.213227361937679234e+02
6.462929575648129060e-03,3.255066460344104939e+02
9.283117026840165958e-03,3.296905558750530645e+02
9.518132647772700392e-03,3.338744657156955782e+02
1.034068732103700719e-02,3.380583755563381487e+02
1.222081228849828012e-02,3.422422853969807193e+02
1.257333571989743999e-02,3.464261952376232898e+02
1.386592163502689545e-02,3.506101050782658035e+02
1.457096849782487172e-02,3.547940149189083741e+02
1.128074980476764452e-02,3.589779247595509446e+02
1.045819513150333772e-02,3.631618346001935151e+02
9.400624837306496492e-03,3.673457444408360857e+02
8.108038922176744392e-03,3.715296542814785994e+02
6.697945196580788393e-03,3.757135641221211699e+02
6.697945196580788393e-03,3.798974739627637405e+02
4.582804608186917712e-03,3.840813838034063110e+02
5.170343660518503595e-03,3.882652936440488247e+02
4.465296797720525596e-03,3.924492034846913953e+02
4.700312418653184929e-03,3.966331133253339658e+02
3.995265555855206929e-03,4.008170231659765363e+02
4.230281176787923508e-03,4.050009330066191069e+02
3.407726503523558596e-03,4.091848428472616206e+02
2.937695261658240364e-03,4.133687526879041911e+02
4.817820229119514595e-03,4.175526625285467617e+02
2.820187451191911131e-03,4.217365723691893322e+02
1.997632777927630787e-03,4.259204822098319028e+02
1.880124967461274015e-03,4.301043920504744165e+02
1.527601536062285015e-03,4.342883018911169870e+02
7.050468627979777827e-04,4.384722117317595576e+02
4.700312418653249005e-04,4.426561215724021281e+02
5.875390523316481161e-04,4.468400314130446418e+02
0.000000000000000000e+00,4.510239412536872123e+02
2.350156209326592519e-04,4.552078510943297829e+02
4.700312418653185037e-04,4.593917609349723534e+02
2.350156209326624503e-04,4.635756707756149240e+02
2.350156209326592519e-04,4.677595806162574377e+02
