# density, value
9.223445657153365724e-05,3.481509087386327224e+02
1.844689131430700521e-04,3.519833354566605408e+02
0.000000000000000000e+00,3.558157621746883024e+02
9.223445657153502605e-05,3.596481888927161208e+02
0.000000000000000000e+00,3.634806156107438824e+02
9.223445657153502605e-05,3.673130423287717008e+02
1.844689131430673145e-04,3.711454690467994624e+02
5.534067394292101292e-04,3.749778957648272808e+02
9.223445657153365724e-05,3.788103224828550424e+02
2.767033697146050646e-04,3.826427492008828608e+02
4.611722828576683133e-04,3.864751759189106224e+02
3.689378262861401042e-04,3.903076026369384408e+02
5.534067394292019977e-04,3.941400293549662024e+02
5.534067394292101292e-04,3.979724560729940208e+02
4.611722828576683133e-04,4.018048827910217824e+02
0.000000000000000000e+00,4.056373095090496008e+02
5.534067394292101292e-04,4.094697362270774192e+02
9.223445657153502876e-04,4.133021629451051808e+02
1.014579022286870311e-03,4.171345896631329424e+02
4.611722828576683133e-04,4.209670163811607608e+02
6.456411960007452230e-04,4.247994430991885793e+02
8.301101091438029423e-04,4.286318698172163408e+02
7.378756525722802084e-04,4.324642965352441593e+02
1.199047935429937680e-03,4.362967232532719208e+02
1.014579022286885273e-03,4.401291499712997393e+02
1.014579022286870311e-03,4.439615766893275008e+02
8.301101091438153022e-04,4.477940034073553193e+02
1.014579022286870311e-03,4.516264301253830808e+02
9.223445657153366267e-04,4.554588568434108993e+02
1.199047935429955244e-03,4.592912835614387177e+02
6.456411960007452230e-04,4.631237102794664793e+02
1.291282392001471364e-03,4.669561369974942409e+02
1.567985761716072200e-03,4.707885637155220593e+02
1.199047935429955244e-03,4.746209904335498777e+02
8.301101091438153022e-04,4.784534171515776393e+02
1.475751305144538516e-03,4.822858438696054009e+02
1.844689131430673253e-03,4.861182705876332193e+02
1.567985761716095402e-03,4.899506973056610377e+02
1.475751305144560417e-03,4.937831240236887993e+02
1.936923588002206938e-03,4.976155507417165609e+02
2.490330327431409044e-03,5.014479774597443793e+02
2.029158044573740622e-03,5.052804041777721977e+02
2.490330327431409044e-03,5.091128308958000162e+02
3.504909349718383221e-03,5.129452576138278346e+02
2.951502610289077032e-03,5.167776843318555393e+02
4.058316089147481244e-03,5.206101110498833577e+02
3.320440436575310215e-03,5.244425377679111762e+02
4.519488372005149232e-03,5.282749644859388809e+02
4.150550545719014495e-03,5.321073912039666993e+02
4.519488372005149232e-03,5.359398179219945177e+02
6.271943046864288801e-03,5.397722446400223362e+02
6.548646416579084577e-03,5.436046713580501546e+02
5.441832937720486076e-03,5.474370980760778593e+02
6.456411960007356170e-03,5.512695247941056778e+02
6.825349786293693870e-03,5.551019515121334962e+02
5.626301850863553444e-03,5.589343782301612009e+02
6.640880873150423538e-03,5.627668049481890193e+02
6.733115329721956789e-03,5.665992316662168378e+02
7.563225438865760382e-03,5.704316583842446562e+02
6.271943046864288801e-03,5.742640851022724746e+02
6.733115329722156282e-03,5.780965118203002930e+02
8.024397721723428370e-03,5.819289385383279978e+02
7.378756525722693013e-03,5.857613652563558162e+02
7.194287612579839016e-03,5.895937919743836346e+02
6.271943046864288801e-03,5.934262186924113394e+02
6.271943046864288801e-03,5.972586454104391578e+02
7.009818699436558276e-03,6.010910721284669762e+02
7.102053156008091526e-03,6.049234988464947946e+02
6.640880873150423538e-03,6.087559255645226131e+02
5.995239677149865991e-03,6.125883522825504315e+02
6.548646416578890288e-03,6.164207790005781362e+02
6.917584242865229723e-03,6.202532057186059546e+02
4.519488372005149232e-03,6.240856324366336594e+02
4.611722828576683350e-03,6.279180591546614778e+02
5.441832937720486076e-03,6.317504858726892962e+02
4.611722828576683350e-03,6.355829125907171147e+02
3.320440436575211769e-03,6.394153393087449331e+02
4.058316089147601807e-03,6.432477660267727515e+02
2.398095870859875359e-03,6.470801927448004562e+02
3.966081632576065087e-03,6.509126194628282747e+02
3.228205980003678085e-03,6.547450461808559794e+02
2.582564784002942728e-03,6.585774728988837978e+02
2.582564784002942728e-03,6.624098996169116162e+02
1.475751305144538516e-03,6.662423263349394347e+02
8.301101091438029423e-04,6.700747530529672531e+02
9.223445657153366267e-04,6.739071797709950715e+02
5.534067394292183691e-04,6.777396064890228899e+02
1.199047935429937680e-03,6.815720332070505947e+02
1.014579022286900452e-03,6.854044599250784131e+02
8.301101091438029423e-04,6.892368866431061178e+02
6.456411960007356820e-04,6.930693133611339363e+02
5.534067394292019977e-04,6.969017400791617547e+02
2.767033697146009988e-04,7.007341667971895731e+02
2.767033697146009988e-04,7.045665935152173915e+02
0.000000000000000000e+00,7.083990202332452100e+02
0.000000000000000000e+00,7.122314469512729147e+02
9.223445657153365724e-05,7.160638736693007331e+02
0.000000000000000000e+00,7.198963003873285516e+02
0.000000000000000000e+00,7.237287271053562563e+02
2.767033697146009988e-04,7.275611538233840747e+02
