# density, value
1.932580338789081207e-05,3.557154979237990915e+02
0.000000000000000000e+00,3.736077148305527089e+02
0.000000000000000000e+00,3.914999317373062695e+02
0.000000000000000000e+00,4.093921486440598869e+02
0.000000000000000000e+00,4.272843655508135043e+02
0.000000000000000000e+00,4.451765824575670649e+02
0.000000000000000000e+00,4.630687993643206823e+02
0.000000000000000000e+00,4.809610162710742998e+02
0.000000000000000000e+00,4.988532331778278603e+02
0.000000000000000000e+00,5.167454500845815346e+02
0.000000000000000000e+00,5.346376669913350952e+02
3.865160677578150216e-05,5.525298838980886558e+02
0.000000000000000000e+00,5.704221008048423300e+02
0.000000000000000000e+00,5.883143177115958906e+02
0.000000000000000000e+00,6.062065346183494512e+02
0.000000000000000000e+00,6.240987515251031255e+02
0.000000000000000000e+00,6.419909684318566860e+02
0.000000000000000000e+00,6.598831853386102466e+02
0.000000000000000000e+00,6.777754022453639209e+02
0.000000000000000000e+00,6.956676191521174815e+02
0.000000000000000000e+00,7.135598360588710420e+02
0.000000000000000000e+00,7.314520529656247163e+02
0.000000000000000000e+00,7.493442698723782769e+02
0.000000000000000000e+00,7.672364867791318375e+02
0.000000000000000000e+00,7.851287036858855117e+02
0.000000000000000000e+00,8.030209205926390723e+02
0.000000000000000000e+00,8.209131374993926329e+02
0.000000000000000000e+00,8.388053544061463072e+02
0.000000000000000000e+00,8.566975713128998677e+02
0.000000000000000000e+00,8.745897882196534283e+02
1.932580338789075108e-05,8.924820051264071026e+02
0.000000000000000000e+00,9.103742220331607768e+02
0.000000000000000000e+00,9.282664389399142237e+02
0.000000000000000000e+00,9.461586558466678980e+02
0.000000000000000000e+00,9.640508727534215723e+02
0.000000000000000000e+00,9.819430896601750192e+02
3.865160677578150216e-05,9.998353065669286934e+02
1.932580338789099503e-05,1.017727523473682368e+03
1.932580338789075108e-05,1.035619740380435815e+03
0.000000000000000000e+00,1.053511957287189489e+03
1.932580338789099503e-05,1.071404174193943163e+03
0.000000000000000000e+00,1.089296391100696610e+03
7.730321355156300432e-05,1.107188608007450284e+03
7.730321355156398011e-05,1.125080824914203959e+03
1.932580338789075108e-05,1.142973041820957405e+03
1.932580338789075108e-05,1.160865258727711080e+03
1.739322304910189722e-04,1.178757475634464754e+03
2.512354440425797674e-04,1.196649692541218201e+03
1.739322304910167496e-04,1.214541909447971875e+03
1.739322304910189722e-04,1.232434126354725549e+03
2.319096406546889994e-04,1.250326343261478996e+03
2.125838372667982585e-04,1.268218560168232671e+03
3.865160677578199141e-04,1.286110777074986345e+03
3.285386575941427311e-04,1.304002993981739792e+03
4.251676745335965170e-04,1.321895210888493466e+03
3.285386575941469053e-04,1.339787427795247140e+03
4.444934779214872308e-04,1.357679644702000587e+03
4.444934779214872308e-04,1.375571861608754261e+03
4.831450846972687127e-04,1.393464078515507936e+03
4.831450846972748926e-04,1.411356295422261610e+03
6.570773151882854622e-04,1.429248512329015057e+03
3.478644609820334991e-04,1.447140729235768731e+03
6.570773151882938106e-04,1.465032946142522405e+03
8.310095456793022660e-04,1.482925163049275852e+03
8.696611524550836936e-04,1.500817379956029527e+03
9.856159727824407701e-04,1.518709596862783201e+03
1.198199810049226533e-03,1.536601813769536648e+03
1.178874006661335657e-03,1.554494030676290322e+03
1.217525613437132805e-03,1.572386247583043996e+03
1.410783647316024656e-03,1.590278464489797443e+03
1.507412664255478388e-03,1.608170681396551117e+03
2.106512569280118326e-03,1.626062898303304792e+03
1.700670698134386068e-03,1.643955115210058239e+03
2.338422209934780654e-03,1.661847332116811913e+03
2.454377030262156704e-03,1.679739549023565587e+03
2.840893098019939972e-03,1.697631765930319034e+03
2.860218901407831065e-03,1.715523982837072708e+03
3.150105952226232159e-03,1.733416199743826382e+03
2.415725423486343726e-03,1.751308416650579829e+03
3.227409165777755332e-03,1.769200633557333504e+03
2.840893098019976401e-03,1.787092850464087178e+03
2.879544704795721725e-03,1.804985067370840625e+03
2.299770603158999335e-03,1.822877284277594299e+03
1.874602928625426724e-03,1.840769501184347973e+03
1.681344894746495192e-03,1.858661718091101420e+03
1.526738467643369264e-03,1.876553934997855094e+03
1.178874006661350836e-03,1.894446151904608769e+03
8.503353490671930340e-04,1.912338368811362216e+03
6.377515118003946942e-04,1.930230585718115890e+03
4.444934779214929229e-04,1.948122802624869564e+03
1.546064271031260086e-04,1.966015019531623011e+03
1.352806237152352406e-04,1.983907236438376685e+03
1.932580338789099570e-04,2.001799453345130360e+03
1.352806237152352406e-04,2.019691670251883806e+03
5.797741016367224985e-05,2.037583887158637481e+03
3.865160677578248472e-05,2.055476104065391155e+03
3.865160677578150216e-05,2.073368320972144375e+03
0.000000000000000000e+00,2.091260537878898049e+03
0.000000000000000000e+00,2.109152754785651723e+03
5.797741016367224985e-05,2.127044971692405397e+03
