# density, value
3.904106002411686290e-05,0.000000000000000000e+00
0.000000000000000000e+00,2.264726668333852544e+01
0.000000000000000000e+00,4.529453336667705088e+01
0.000000000000000000e+00,6.794180005001557277e+01
0.000000000000000000e+00,9.058906673335410176e+01
0.000000000000000000e+00,1.132363334166926307e+02
0.000000000000000000e+00,1.358836001000311455e+02
0.000000000000000000e+00,1.585308667833696745e+02
0.000000000000000000e+00,1.811781334667082035e+02
0.000000000000000000e+00,2.038254001500467325e+02
0.000000000000000000e+00,2.264726668333852615e+02
0.000000000000000000e+00,2.491199335167237905e+02
0.000000000000000000e+00,2.717672002000622911e+02
0.000000000000000000e+00,2.944144668834008485e+02
0.000000000000000000e+00,3.170617335667393490e+02
0.000000000000000000e+00,3.397090002500779065e+02
3.904106002411691033e-05,3.623562669334164070e+02
0.000000000000000000e+00,3.850035336167549076e+02
0.000000000000000000e+00,4.076508003000934650e+02
0.000000000000000000e+00,4.302980669834319656e+02
0.000000000000000000e+00,4.529453336667705230e+02
0.000000000000000000e+00,4.755926003501090236e+02
0.000000000000000000e+00,4.982398670334475810e+02
0.000000000000000000e+00,5.208871337167861384e+02
0.000000000000000000e+00,5.435344004001245821e+02
0.000000000000000000e+00,5.661816670834631395e+02
0.000000000000000000e+00,5.888289337668016969e+02
0.000000000000000000e+00,6.114762004501401407e+02
0.000000000000000000e+00,6.341234671334786981e+02
0.000000000000000000e+00,6.567707338168172555e+02
0.000000000000000000e+00,6.794180005001558129e+02
0.000000000000000000e+00,7.020652671834942566e+02
0.000000000000000000e+00,7.247125338668328141e+02
0.000000000000000000e+00,7.473598005501713715e+02
0.000000000000000000e+00,7.700070672335098152e+02
0.000000000000000000e+00,7.926543339168483726e+02
0.000000000000000000e+00,8.153016006001869300e+02
0.000000000000000000e+00,8.379488672835254874e+02
0.000000000000000000e+00,8.605961339668639312e+02
0.000000000000000000e+00,8.832434006502024886e+02
0.000000000000000000e+00,9.058906673335410460e+02
0.000000000000000000e+00,9.285379340168794897e+02
0.000000000000000000e+00,9.511852007002180471e+02
0.000000000000000000e+00,9.738324673835566045e+02
0.000000000000000000e+00,9.964797340668951620e+02
0.000000000000000000e+00,1.019127000750233606e+03
0.000000000000000000e+00,1.041774267433572277e+03
0.000000000000000000e+00,1.064421534116910607e+03
7.808212004823361738e-05,1.087068800800249164e+03
1.171231800723504328e-04,1.109716067483587722e+03
7.808212004823361738e-05,1.132363334166926279e+03
1.171231800723504328e-04,1.155010600850264836e+03
2.342463601447008657e-04,1.177657867533603394e+03
1.171231800723516119e-04,1.200305134216941951e+03
1.561642400964672348e-04,1.222952400900280281e+03
1.171231800723504328e-04,1.245599667583618839e+03
4.294516602652849024e-04,1.268246934266957396e+03
3.123284801929344695e-04,1.290894200950295954e+03
3.513695402170512443e-04,1.313541467633634511e+03
3.513695402170512443e-04,1.336188734316973068e+03
4.684927202894064477e-04,1.358836001000311626e+03
2.732874201688176405e-04,1.381483267683649956e+03
5.856159003617521100e-04,1.404130534366988513e+03
4.294516602652849024e-04,1.426777801050327071e+03
6.246569603858689390e-04,1.449425067733665628e+03
5.075337803135184520e-04,1.472072334417004186e+03
8.979443805546865253e-04,1.494719601100342743e+03
7.417801404582267987e-04,1.517366867783681300e+03
1.483560280916438635e-03,1.540014134467019630e+03
2.147258301326424295e-03,1.562661401150358188e+03
1.561642400964672293e-03,1.585308667833696745e+03
1.171231800723504220e-03,1.607955934517035303e+03
1.600683460988789122e-03,1.630603201200373860e+03
1.561642400964672293e-03,1.653250467883712417e+03
1.561642400964688123e-03,1.675897734567050975e+03
1.913011941181723538e-03,1.698545001250389305e+03
2.576709961591709414e-03,1.721192267933727862e+03
2.303422541422891611e-03,1.743839534617066420e+03
2.264381481398775216e-03,1.766486801300404977e+03
2.498627841543475756e-03,1.789134067983743535e+03
2.225340421374657953e-03,1.811781334667082092e+03
2.303422541422914596e-03,1.834428601350420649e+03
1.522601340940555681e-03,1.857075868033758979e+03
1.873970881157606926e-03,1.879723134717097537e+03
1.522601340940555681e-03,1.902370401400436094e+03
1.054108620651153950e-03,1.925017668083774652e+03
7.417801404582193177e-04,1.947664934767113209e+03
8.198622605064529757e-04,1.970312201450451767e+03
5.075337803135235477e-04,1.992959468133790324e+03
3.513695402170512443e-04,2.015606734817128654e+03
3.513695402170512443e-04,2.038254001500467211e+03
3.513695402170477749e-04,2.060901268183805769e+03
2.342463601447032238e-04,2.083548534867144554e+03
1.561642400964688069e-04,2.106195801550482884e+03
1.952053001205820851e-04,2.128843068233821214e+03
7.808212004823440343e-05,2.151490334917159998e+03
0.000000000000000000e+00,2.174137601600498328e+03
3.904106002411720171e-05,2.196784868283837113e+03
7.808212004823283133e-05,2.219432134967175443e+03
3.904106002411720171e-05,2.242079401650514228e+03
