# density, value
2.330634736875840721e-04,6.048769046391753079e+01
0.000000000000000000e+00,6.645525184167767918e+01
0.000000000000000000e+00,7.242281321943782757e+01
0.000000000000000000e+00,7.839037459719797596e+01
0.000000000000000000e+00,8.435793597495812435e+01
0.000000000000000000e+00,9.032549735271827274e+01
0.000000000000000000e+00,9.629305873047842113e+01
0.000000000000000000e+00,1.022606201082385695e+02
0.000000000000000000e+00,1.082281814859987179e+02
0.000000000000000000e+00,1.141957428637588663e+02
0.000000000000000000e+00,1.201633042415190147e+02
0.000000000000000000e+00,1.261308656192791631e+02
0.000000000000000000e+00,1.320984269970393257e+02
0.000000000000000000e+00,1.380659883747994741e+02
0.000000000000000000e+00,1.440335497525596224e+02
0.000000000000000000e+00,1.500011111303197708e+02
0.000000000000000000e+00,1.559686725080799192e+02
0.000000000000000000e+00,1.619362338858400676e+02
0.000000000000000000e+00,1.679037952636002160e+02
0.000000000000000000e+00,1.738713566413603644e+02
0.000000000000000000e+00,1.798389180191205128e+02
0.000000000000000000e+00,1.858064793968806612e+02
0.000000000000000000e+00,1.917740407746408096e+02
0.000000000000000000e+00,1.977416021524009579e+02
0.000000000000000000e+00,2.037091635301611063e+02
0.000000000000000000e+00,2.096767249079212547e+02
0.000000000000000000e+00,2.156442862856814031e+02
0.000000000000000000e+00,2.216118476634415515e+02
0.000000000000000000e+00,2.275794090412016999e+02
0.000000000000000000e+00,2.335469704189618483e+02
0.000000000000000000e+00,2.395145317967219967e+02
0.000000000000000000e+00,2.454820931744821451e+02
0.000000000000000000e+00,2.514496545522422934e+02
0.000000000000000000e+00,2.574172159300024418e+02
0.000000000000000000e+00,2.633847773077625902e+02
0.000000000000000000e+00,2.693523386855227386e+02
0.000000000000000000e+00,2.753199000632828870e+02
0.000000000000000000e+00,2.812874614410430354e+02
0.000000000000000000e+00,2.872550228188031838e+02
0.000000000000000000e+00,2.932225841965633322e+02
0.000000000000000000e+00,2.991901455743234806e+02
0.000000000000000000e+00,3.051577069520836289e+02
0.000000000000000000e+00,3.111252683298437773e+02
0.000000000000000000e+00,3.170928297076039257e+02
2.330634736875840721e-04,3.230603910853640741e+02
4.661269473751681442e-04,3.290279524631242225e+02
0.000000000000000000e+00,3.349955138408843709e+02
9.322538947503362884e-04,3.409630752186445193e+02
6.991904210627521892e-04,3.469306365964046677e+02
9.322538947503362884e-04,3.528981979741648161e+02
6.991904210627521892e-04,3.588657593519249644e+02
9.322538947503362884e-04,3.648333207296851128e+02
1.864507789500672577e-03,3.708008821074452612e+02
6.991904210627521892e-04,3.767684434852054096e+02
1.398380842125504378e-03,3.827360048629655580e+02
6.991904210627521892e-04,3.887035662407257064e+02
1.165317368437920496e-03,3.946711276184858548e+02
4.661269473751681442e-04,4.006386889962460032e+02
1.631444315813088694e-03,4.066062503740061516e+02
1.165317368437920496e-03,4.125738117517662999e+02
1.864507789500672577e-03,4.185413731295264483e+02
1.165317368437920496e-03,4.245089345072865967e+02
1.631444315813088694e-03,4.304764958850467451e+02
2.330634736875840992e-03,4.364440572628068935e+02
6.991904210627521892e-04,4.424116186405670419e+02
1.864507789500672577e-03,4.483791800183271903e+02
2.563698210563424874e-03,4.543467413960873387e+02
3.962079052688929036e-03,4.603143027738474871e+02
4.195142526376513352e-03,4.662818641516076354e+02
4.195142526376513352e-03,4.722494255293677838e+02
5.593523368502017513e-03,4.782169869071279322e+02
7.924158105377858072e-03,4.841845482848880806e+02
9.555602421190948284e-03,4.901521096626482290e+02
7.224967684315106858e-03,4.961196710404083774e+02
1.072091978962886813e-02,5.020872324181685258e+02
1.025479284225379838e-02,5.080547937959286742e+02
1.165317368437920366e-02,5.140223551736887657e+02
1.025479284225369950e-02,5.199899165514489141e+02
9.788665894878530865e-03,5.259574779292090625e+02
8.157221579065442388e-03,5.319250393069692109e+02
6.991904210627522542e-03,5.378926006847293593e+02
3.262888631626177389e-03,5.438601620624895077e+02
4.195142526376513352e-03,5.498277234402496561e+02
3.262888631626177389e-03,5.557952848180098044e+02
1.864507789500672577e-03,5.617628461957699528e+02
2.563698210563424874e-03,5.677304075735301012e+02
2.563698210563424874e-03,5.736979689512902496e+02
1.864507789500672577e-03,5.796655303290503980e+02
1.398380842125504378e-03,5.856330917068105464e+02
2.097571263188256676e-03,5.916006530845706948e+02
1.631444315813088694e-03,5.975682144623308432e+02
1.165317368437920496e-03,6.035357758400909916e+02
1.398380842125504378e-03,6.095033372178511399e+02
1.165317368437920496e-03,6.154708985956112883e+02
6.991904210627521892e-04,6.214384599733714367e+02
6.991904210627521892e-04,6.274060213511315851e+02
2.330634736875840721e-04,6.333735827288917335e+02
4.661269473751681442e-04,6.393411441066518819e+02
0.000000000000000000e+00,6.453087054844120303e+02
2.330634736875840721e-04,6.512762668621721787e+02
