# density, value
2.727604852054380403e-03,4.436672806062242813e+01
2.454844366848942579e-03,5.096064927954273571e+01
0.000000000000000000e+00,5.755457049846304329e+01
0.000000000000000000e+00,6.414849171738335087e+01
0.000000000000000000e+00,7.074241293630365135e+01
0.000000000000000000e+00,7.733633415522396604e+01
0.000000000000000000e+00,8.393025537414426651e+01
2.182083881643502154e-03,9.052417659306456699e+01
1.172870086383382381e-02,9.711809781198488167e+01
1.091041940821755847e-03,1.037120190309051964e+02
0.000000000000000000e+00,1.103059402498254826e+02
0.000000000000000000e+00,1.168998614687457973e+02
0.000000000000000000e+00,1.234937826876661120e+02
0.000000000000000000e+00,1.300877039065864267e+02
0.000000000000000000e+00,1.366816251255067129e+02
0.000000000000000000e+00,1.432755463444270276e+02
0.000000000000000000e+00,1.498694675633473423e+02
0.000000000000000000e+00,1.564633887822676286e+02
0.000000000000000000e+00,1.630573100011879433e+02
0.000000000000000000e+00,1.696512312201082580e+02
0.000000000000000000e+00,1.762451524390285442e+02
0.000000000000000000e+00,1.828390736579488589e+02
0.000000000000000000e+00,1.894329948768691736e+02
0.000000000000000000e+00,1.960269160957894883e+02
0.000000000000000000e+00,2.026208373147097745e+02
0.000000000000000000e+00,2.092147585336300892e+02
0.000000000000000000e+00,2.158086797525504039e+02
2.727604852054377692e-04,2.224026009714706902e+02
2.727604852054377692e-04,2.289965221903910049e+02
0.000000000000000000e+00,2.355904434093113196e+02
0.000000000000000000e+00,2.421843646282316342e+02
0.000000000000000000e+00,2.487782858471519205e+02
2.727604852054366308e-04,2.553722070660722352e+02
0.000000000000000000e+00,2.619661282849925783e+02
0.000000000000000000e+00,2.685600495039128646e+02
0.000000000000000000e+00,2.751539707228331508e+02
0.000000000000000000e+00,2.817478919417534939e+02
2.727604852054389619e-04,2.883418131606737802e+02
2.727604852054366308e-04,2.949357343795940665e+02
0.000000000000000000e+00,3.015296555985144096e+02
0.000000000000000000e+00,3.081235768174346958e+02
2.727604852054389619e-04,3.147174980363550389e+02
0.000000000000000000e+00,3.213114192552753252e+02
0.000000000000000000e+00,3.279053404741956115e+02
8.182814556163168314e-04,3.344992616931159546e+02
0.000000000000000000e+00,3.410931829120362409e+02
0.000000000000000000e+00,3.476871041309565840e+02
2.727604852054389619e-04,3.542810253498768702e+02
5.455209704108732616e-04,3.608749465687971565e+02
5.455209704108779237e-04,3.674688677877174996e+02
5.455209704108779237e-04,3.740627890066377859e+02
1.091041940821746523e-03,3.806567102255580721e+02
2.454844366848950386e-03,3.872506314444784152e+02
2.727604852054389619e-04,3.938445526633987015e+02
1.909323396438056090e-03,4.004384738823189878e+02
1.363802426027194755e-03,4.070323951012393309e+02
2.727604852054389619e-04,4.136263163201596171e+02
8.182814556163097840e-04,4.202202375390799034e+02
5.455209704108779237e-04,4.268141587580002465e+02
5.455209704108732616e-04,4.334080799769205328e+02
1.363802426027194755e-03,4.400020011958408759e+02
8.182814556163168314e-04,4.465959224147611621e+02
1.636562911232619568e-03,4.531898436336814484e+02
2.454844366848950386e-03,4.597837648526017915e+02
1.363802426027194755e-03,4.663776860715220778e+02
3.273125822465239136e-03,4.729716072904423640e+02
2.727604852054389510e-03,4.795655285093627072e+02
3.545886307670706450e-03,4.861594497282829934e+02
4.091407278081549137e-03,4.927533709472032797e+02
6.000730674519657269e-03,4.993472921661236228e+02
5.182449218903295227e-03,5.059412133850439091e+02
6.546251644930534651e-03,5.125351346039642522e+02
5.182449218903340329e-03,5.191290558228845384e+02
4.364167763287023390e-03,5.257229770418048247e+02
2.727604852054389510e-03,5.323168982607251110e+02
5.727970189314217711e-03,5.389108194796453972e+02
4.909688733697816637e-03,5.455047406985656835e+02
6.819012130135973342e-03,5.520986619174860834e+02
5.727970189314217711e-03,5.586925831364063697e+02
6.273491159725095960e-03,5.652865043553266560e+02
3.273125822465210947e-03,5.718804255742469422e+02
7.091772615341412900e-03,5.784743467931673422e+02
3.818646792876145141e-03,5.850682680120876284e+02
3.000365337259828635e-03,5.916621892310079147e+02
4.091407278081584699e-03,5.982561104499282010e+02
2.454844366848950386e-03,6.048500316688484872e+02
1.909323396438039827e-03,6.114439528877687735e+02
3.273125822465267325e-03,6.180378741066891735e+02
1.091041940821755847e-03,6.246317953256094597e+02
1.636562911232633663e-03,6.312257165445297460e+02
1.363802426027194755e-03,6.378196377634500323e+02
8.182814556163027367e-04,6.444135589823703185e+02
0.000000000000000000e+00,6.510074802012907185e+02
1.363802426027194755e-03,6.576014014202110047e+02
8.182814556163168314e-04,6.641953226391312910e+02
2.727604852054389619e-04,6.707892438580515773e+02
2.727604852054389619e-04,6.773831650769718635e+02
0.000000000000000000e+00,6.839770862958921498e+02
0.000000000000000000e+00,6.905710075148125497e+02
5.455209704108779237e-04,6.971649287337328360e+02
