# density, value
2.612615359353406275e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.218494544371733657e+00
0.000000000000000000e+00,2.436989088743467313e+00
0.000000000000000000e+00,3.655483633115200970e+00
0.000000000000000000e+00,4.873978177486934626e+00
0.000000000000000000e+00,6.092472721858667839e+00
0.000000000000000000e+00,7.310967266230401940e+00
0.000000000000000000e+00,8.529461810602136040e+00
1.065568197923594945e-02,9.747956354973869253e+00
1.124766431141572404e-02,1.096645089934560247e+01
1.401024852825465475e-02,1.218494544371733568e+01
1.401024852825467557e-02,1.340343998808907067e+01
1.341826619607490098e-02,1.462193453246080388e+01
1.223430153171533100e-02,1.584042907683253709e+01
1.203697408765542348e-02,1.705892362120427208e+01
1.420757597231460043e-02,1.827741816557600529e+01
1.282628386389512466e-02,1.949591270994773851e+01
1.381292108419475070e-02,2.071440725431947172e+01
1.282628386389512466e-02,2.193290179869120493e+01
1.401024852825467557e-02,2.315139634306293814e+01
1.282628386389508823e-02,2.436989088743467136e+01
1.282628386389512466e-02,2.558838543180640812e+01
9.866372202996248272e-03,2.680687997617814133e+01
1.085300942329587431e-02,2.802537452054987455e+01
1.243162897577527320e-02,2.924386906492160776e+01
1.282628386389512466e-02,3.046236360929334097e+01
1.322093875201497612e-02,3.168085815366507418e+01
1.401024852825463393e-02,3.289935269803680740e+01
1.223430153171538477e-02,3.411784724240854416e+01
1.065568197923591823e-02,3.533634178678027382e+01
1.302361130795508769e-02,3.655483633115201059e+01
1.164231919953554080e-02,3.777333087552374025e+01
8.682407538636674818e-03,3.899182541989547701e+01
1.124766431141575873e-02,4.021031996426721378e+01
1.065568197923591823e-02,4.142881450863894344e+01
9.471717314876428040e-03,4.264730905301068020e+01
1.045835453517599510e-02,4.386580359738240986e+01
7.498442874277171620e-03,4.508429814175414663e+01
1.065568197923591823e-02,4.630279268612587629e+01
1.105033686735583214e-02,4.752128723049761305e+01
8.287752650516825095e-03,4.873978177486934271e+01
1.243162897577523851e-02,4.995827631924107948e+01
9.669044758936352901e-03,5.117677086361281624e+01
1.006369964705614538e-02,5.239526540798454590e+01
9.866372202996277763e-03,5.361375995235628267e+01
8.879734982696597945e-03,5.483225449672801233e+01
6.511805653977543844e-03,5.605074904109974909e+01
6.709133098037430541e-03,5.726924358547147875e+01
8.879734982696597945e-03,5.848773812984321552e+01
6.906460542097394434e-03,5.970623267421495228e+01
6.314478209917581686e-03,6.092472721858668194e+01
5.722495877737841796e-03,6.214322176295841871e+01
4.735858657438214020e-03,6.336171630733014837e+01
3.157239104958790843e-03,6.458021085170187803e+01
6.117150765857657692e-03,6.579870539607361479e+01
4.538531213378261403e-03,6.701719994044535156e+01
4.341203769318337409e-03,6.823569448481708832e+01
2.762584216838974080e-03,6.945418902918882509e+01
2.367929328719093132e-03,7.067268357356054764e+01
2.367929328719093132e-03,7.189117811793228441e+01
1.973274440599244277e-03,7.310967266230402117e+01
2.762584216838974080e-03,7.432816720667575794e+01
2.170601884659168705e-03,7.554666175104748049e+01
1.973274440599244277e-03,7.676515629541921726e+01
2.170601884659168705e-03,7.798365083979095402e+01
1.775946996539319632e-03,7.920214538416269079e+01
1.578619552479413636e-03,8.042063992853442755e+01
2.367929328719093132e-03,8.163913447290615011e+01
1.381292108419470994e-03,8.285762901727788687e+01
2.762584216838941988e-03,8.407612356164962364e+01
9.866372202996336310e-04,8.529461810602136040e+01
1.578619552479395421e-03,8.651311265039308296e+01
1.775946996539319632e-03,8.773160719476481972e+01
1.381292108419470994e-03,8.895010173913655649e+01
1.183964664359546566e-03,9.016859628350829325e+01
1.183964664359560444e-03,9.138709082788003002e+01
3.946548881198488554e-04,9.260558537225175257e+01
7.893097762396977107e-04,9.382407991662348934e+01
9.866372202996221384e-04,9.504257446099522610e+01
2.170601884659193858e-03,9.626106900536696287e+01
2.367929328719093132e-03,9.747956354973868542e+01
4.538531213378261403e-03,9.869805809411042219e+01
1.183964664359546566e-03,9.991655263848215895e+01
5.919823321797732830e-04,1.011350471828538957e+02
9.866372202996336310e-04,1.023535417272256325e+02
3.946548881198488554e-04,1.035720362715973550e+02
9.866372202996221384e-04,1.047905308159690918e+02
3.946548881198488554e-04,1.060090253603408286e+02
1.973274440599244277e-04,1.072275199047125653e+02
5.919823321797802219e-04,1.084460144490843021e+02
3.946548881198488554e-04,1.096645089934560247e+02
1.973274440599244277e-04,1.108830035378277614e+02
1.973274440599244277e-04,1.121014980821994982e+02
0.000000000000000000e+00,1.133199926265712350e+02
1.973274440599244277e-04,1.145384871709429575e+02
0.000000000000000000e+00,1.157569817153146943e+02
5.919823321797732830e-04,1.169754762596864310e+02
0.000000000000000000e+00,1.181939708040581678e+02
0.000000000000000000e+00,1.194124653484299046e+02
1.973274440599244277e-04,1.206309598928016271e+02
