# density, value
1.357818994944125918e-02,0.000000000000000000e+00
1.402359777084440096e-02,1.741231585065835574e+01
1.151311732293578034e-02,3.482463170131671149e+01
1.020388827214471945e-02,5.223694755197506367e+01
6.370681566735857462e-03,6.964926340263342297e+01
1.619664805102337922e-03,8.706157925329178227e+01
1.079776536734891026e-04,1.044738951039501273e+02
0.000000000000000000e+00,1.218862109546084866e+02
0.000000000000000000e+00,1.392985268052668459e+02
0.000000000000000000e+00,1.567108426559252052e+02
0.000000000000000000e+00,1.741231585065835645e+02
0.000000000000000000e+00,1.915354743572419238e+02
0.000000000000000000e+00,2.089477902079002547e+02
0.000000000000000000e+00,2.263601060585586140e+02
0.000000000000000000e+00,2.437724219092169733e+02
0.000000000000000000e+00,2.611847377598753610e+02
0.000000000000000000e+00,2.785970536105336919e+02
0.000000000000000000e+00,2.960093694611920228e+02
0.000000000000000000e+00,3.134216853118504105e+02
0.000000000000000000e+00,3.308340011625087413e+02
0.000000000000000000e+00,3.482463170131671291e+02
0.000000000000000000e+00,3.656586328638254599e+02
0.000000000000000000e+00,3.830709487144838477e+02
0.000000000000000000e+00,4.004832645651421785e+02
0.000000000000000000e+00,4.178955804158005094e+02
0.000000000000000000e+00,4.353078962664588971e+02
0.000000000000000000e+00,4.527202121171172280e+02
0.000000000000000000e+00,4.701325279677756157e+02
0.000000000000000000e+00,4.875448438184339466e+02
0.000000000000000000e+00,5.049571596690923343e+02
0.000000000000000000e+00,5.223694755197507220e+02
0.000000000000000000e+00,5.397817913704089960e+02
0.000000000000000000e+00,5.571941072210673838e+02
0.000000000000000000e+00,5.746064230717257715e+02
0.000000000000000000e+00,5.920187389223840455e+02
0.000000000000000000e+00,6.094310547730424332e+02
0.000000000000000000e+00,6.268433706237008209e+02
0.000000000000000000e+00,6.442556864743592087e+02
0.000000000000000000e+00,6.616680023250174827e+02
0.000000000000000000e+00,6.790803181756758704e+02
0.000000000000000000e+00,6.964926340263342581e+02
0.000000000000000000e+00,7.139049498769925322e+02
0.000000000000000000e+00,7.313172657276509199e+02
0.000000000000000000e+00,7.487295815783093076e+02
0.000000000000000000e+00,7.661418974289676953e+02
0.000000000000000000e+00,7.835542132796259693e+02
0.000000000000000000e+00,8.009665291302843571e+02
0.000000000000000000e+00,8.183788449809427448e+02
0.000000000000000000e+00,8.357911608316010188e+02
0.000000000000000000e+00,8.532034766822594065e+02
0.000000000000000000e+00,8.706157925329177942e+02
0.000000000000000000e+00,8.880281083835761820e+02
0.000000000000000000e+00,9.054404242342344560e+02
0.000000000000000000e+00,9.228527400848928437e+02
0.000000000000000000e+00,9.402650559355512314e+02
0.000000000000000000e+00,9.576773717862096191e+02
0.000000000000000000e+00,9.750896876368678932e+02
0.000000000000000000e+00,9.925020034875262809e+02
0.000000000000000000e+00,1.009914319338184669e+03
0.000000000000000000e+00,1.027326635188843056e+03
0.000000000000000000e+00,1.044738951039501444e+03
0.000000000000000000e+00,1.062151266890159604e+03
0.000000000000000000e+00,1.079563582740817992e+03
0.000000000000000000e+00,1.096975898591476380e+03
0.000000000000000000e+00,1.114388214442134768e+03
0.000000000000000000e+00,1.131800530292793155e+03
0.000000000000000000e+00,1.149212846143451543e+03
0.000000000000000000e+00,1.166625161994109931e+03
0.000000000000000000e+00,1.184037477844768091e+03
0.000000000000000000e+00,1.201449793695426479e+03
0.000000000000000000e+00,1.218862109546084866e+03
0.000000000000000000e+00,1.236274425396743254e+03
0.000000000000000000e+00,1.253686741247401642e+03
0.000000000000000000e+00,1.271099057098060030e+03
0.000000000000000000e+00,1.288511372948718417e+03
0.000000000000000000e+00,1.305923688799376578e+03
0.000000000000000000e+00,1.323336004650034965e+03
0.000000000000000000e+00,1.340748320500693353e+03
0.000000000000000000e+00,1.358160636351351741e+03
0.000000000000000000e+00,1.375572952202010129e+03
0.000000000000000000e+00,1.392985268052668516e+03
0.000000000000000000e+00,1.410397583903326904e+03
0.000000000000000000e+00,1.427809899753985064e+03
0.000000000000000000e+00,1.445222215604643452e+03
0.000000000000000000e+00,1.462634531455301840e+03
0.000000000000000000e+00,1.480046847305960227e+03
0.000000000000000000e+00,1.497459163156618615e+03
0.000000000000000000e+00,1.514871479007277003e+03
0.000000000000000000e+00,1.532283794857935391e+03
0.000000000000000000e+00,1.549696110708593551e+03
0.000000000000000000e+00,1.567108426559251939e+03
0.000000000000000000e+00,1.584520742409910326e+03
0.000000000000000000e+00,1.601933058260568714e+03
0.000000000000000000e+00,1.619345374111227102e+03
0.000000000000000000e+00,1.636757689961885490e+03
0.000000000000000000e+00,1.654170005812543877e+03
0.000000000000000000e+00,1.671582321663202038e+03
0.000000000000000000e+00,1.688994637513860425e+03
0.000000000000000000e+00,1.706406953364518813e+03
1.349720670918611581e-05,1.723819269215177201e+03
