# density, value
3.841086617993990093e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.215681292545889747e-01
0.000000000000000000e+00,1.843136258509177949e+00
0.000000000000000000e+00,2.764704387763766924e+00
0.000000000000000000e+00,3.686272517018355899e+00
0.000000000000000000e+00,4.607840646272944873e+00
0.000000000000000000e+00,5.529408775527533848e+00
0.000000000000000000e+00,6.450976904782122823e+00
0.000000000000000000e+00,7.372545034036711797e+00
0.000000000000000000e+00,8.294113163291299884e+00
1.066968504998329565e-03,9.215681292545889747e+00
1.173665355498164711e-02,1.013724942180047961e+01
1.813846458497163708e-02,1.105881755105506770e+01
2.187285435246575510e-02,1.198038568030965578e+01
1.600452757497494369e-02,1.290195380956424565e+01
1.493755906997664210e-02,1.382352193881883551e+01
1.333710631247914634e-02,1.474509006807342359e+01
1.333710631247914634e-02,1.566665819732801168e+01
1.760498033247240648e-02,1.658822632658259977e+01
1.493755906997664210e-02,1.750979445583719141e+01
1.333710631247914634e-02,1.843136258509177949e+01
1.387059056497825724e-02,1.935293071434636758e+01
1.013620079748414962e-02,2.027449884360095922e+01
1.440407481747747569e-02,2.119606697285554731e+01
1.387059056497831101e-02,2.211763510211013539e+01
1.280362205997997993e-02,2.303920323136472348e+01
1.280362205997992962e-02,2.396077136061931157e+01
1.013620079748414962e-02,2.488233948987390320e+01
1.440407481747747569e-02,2.580390761912849129e+01
1.387059056497825724e-02,2.672547574838307938e+01
1.173665355498164711e-02,2.764704387763767102e+01
1.066968504998331603e-02,2.856861200689225910e+01
1.493755906997664210e-02,2.949018013614684719e+01
9.602716544984984948e-03,3.041174826540143528e+01
1.653801182747413959e-02,3.133331639465602336e+01
1.227013780748081352e-02,3.225488452391061145e+01
1.440407481747736640e-02,3.317645265316519954e+01
1.707149607997330773e-02,3.409802078241979473e+01
1.066968504998331603e-02,3.501958891167438281e+01
1.547104332247580850e-02,3.594115704092897090e+01
1.387059056497831101e-02,3.686272517018355899e+01
1.066968504998331603e-02,3.778429329943814707e+01
1.173665355498164711e-02,3.870586142869273516e+01
1.440407481747736640e-02,3.962742955794732325e+01
1.120316930248248244e-02,4.054899768720191844e+01
1.653801182747413959e-02,4.147056581645650652e+01
1.013620079748414962e-02,4.239213394571109461e+01
7.468779534988321048e-03,4.331370207496568270e+01
1.120316930248248244e-02,4.423527020422027078e+01
1.173665355498164711e-02,4.515683833347485887e+01
9.602716544984984948e-03,4.607840646272944696e+01
8.535748039986653865e-03,4.699997459198403504e+01
7.468779534988263802e-03,4.792154272123862313e+01
7.468779534988321048e-03,4.884311085049321832e+01
1.013620079748414962e-02,4.976467897974780641e+01
5.868326777490823556e-03,5.068624710900239450e+01
6.401811029989989965e-03,5.160781523825698258e+01
8.002263787487487456e-03,5.252938336751157067e+01
9.602716544984984948e-03,5.345095149676615875e+01
3.734389767494131901e-03,5.437251962602074684e+01
3.200905514994994983e-03,5.529408775527534203e+01
6.935295282489155506e-03,5.621565588452993012e+01
6.935295282489155506e-03,5.713722401378451821e+01
3.200905514994994983e-03,5.805879214303910629e+01
3.734389767494160524e-03,5.898036027229369438e+01
3.200905514994994983e-03,5.990192840154828247e+01
4.801358272492492474e-03,6.082349653080287055e+01
6.935295282489155506e-03,6.174506466005745864e+01
7.468779534988263802e-03,6.266663278931204673e+01
5.334842524991699649e-03,6.358820091856664192e+01
1.066968504998323493e-03,6.450976904782122290e+01
3.734389767494189580e-03,6.543133717707581809e+01
2.133937009996646986e-03,6.635290530633039907e+01
4.801358272492455177e-03,6.727447343558499426e+01
4.801358272492529770e-03,6.819604156483958946e+01
1.600452757497485131e-03,6.911760969409417044e+01
2.667421262495849824e-03,7.003917782334876563e+01
0.000000000000000000e+00,7.096074595260334661e+01
1.066968504998339756e-03,7.188231408185794180e+01
1.600452757497485131e-03,7.280388221111252278e+01
2.133937009996646986e-03,7.372545034036711797e+01
4.267874019993359025e-03,7.464701846962171317e+01
3.734389767494131901e-03,7.556858659887629415e+01
5.334842524991698781e-04,7.649015472813088934e+01
2.667421262495808625e-03,7.741172285738547032e+01
2.667421262495849824e-03,7.833329098664006551e+01
2.133937009996646986e-03,7.925485911589464649e+01
1.066968504998323493e-03,8.017642724514924168e+01
5.334842524991698781e-04,8.109799537440383688e+01
2.133937009996646986e-03,8.201956350365841786e+01
5.334842524991698781e-04,8.294113163291301305e+01
5.334842524991617466e-04,8.386269976216759403e+01
5.334842524991698781e-04,8.478426789142218922e+01
0.000000000000000000e+00,8.570583602067677020e+01
0.000000000000000000e+00,8.662740414993136540e+01
0.000000000000000000e+00,8.754897227918594638e+01
0.000000000000000000e+00,8.847054040844054157e+01
0.000000000000000000e+00,8.939210853769513676e+01
0.000000000000000000e+00,9.031367666694971774e+01
5.334842524991698781e-04,9.123524479620431293e+01
