# density, value
1.336788695925252290e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.439472554802359916e+00
0.000000000000000000e+00,2.878945109604719832e+00
0.000000000000000000e+00,4.318417664407079748e+00
0.000000000000000000e+00,5.757890219209439664e+00
0.000000000000000000e+00,7.197362774011799580e+00
6.468332399638322032e-04,8.636835328814159496e+00
1.358349803924046098e-02,1.007630788361651852e+01
9.702498599457471881e-03,1.151578043841887933e+01
1.315227587926458969e-02,1.295525299322124013e+01
1.078055399939720389e-02,1.439472554802359916e+01
9.486887519469527560e-03,1.583419810282595819e+01
9.486887519469527560e-03,1.727367065762831899e+01
1.401472019921638258e-02,1.871314321243067980e+01
7.977609959553920785e-03,2.015261576723303705e+01
1.013372075943335879e-02,2.159208832203539785e+01
1.207422047932485247e-02,2.303156087683775866e+01
9.918109679445414467e-03,2.447103343164011946e+01
9.918109679445440488e-03,2.591050598644248026e+01
1.315227587926457407e-02,2.734997854124483752e+01
1.056494291940924743e-02,2.878945109604719832e+01
1.272105371928871492e-02,3.022892365084955912e+01
9.271276439481560688e-03,3.166839620565191638e+01
1.509277559915610419e-02,3.310786876045428073e+01
1.185860939933693764e-02,3.454734131525663798e+01
1.315227587926454111e-02,3.598681387005899524e+01
1.423033127920432864e-02,3.742628642486135959e+01
1.315227587926460530e-02,3.886575897966371684e+01
1.121177615937305090e-02,4.030523153446607409e+01
1.444594235919227122e-02,4.174470408926843845e+01
1.336788695925248370e-02,4.318417664407079570e+01
1.207422047932488370e-02,4.462364919887316006e+01
1.358349803924049394e-02,4.606312175367551731e+01
1.466155343918014442e-02,4.750259430847787456e+01
1.185860939933693764e-02,4.894206686328023892e+01
9.918109679445390181e-03,5.038153941808259617e+01
1.121177615937310641e-02,5.182101197288496053e+01
1.142738723936105073e-02,5.326048452768731778e+01
9.055665359493618102e-03,5.469995708248967503e+01
1.013372075943338481e-02,5.613942963729203939e+01
6.899554559614219131e-03,5.757890219209439664e+01
9.918109679445390181e-03,5.901837474689675389e+01
9.271276439481607526e-03,6.045784730169911825e+01
9.055665359493663205e-03,6.189731985650147550e+01
7.115165639602128757e-03,6.333679241130383275e+01
8.408832119529786875e-03,6.477626496610619711e+01
8.193221039541925821e-03,6.621573752090856146e+01
8.840054279505673782e-03,6.765521007571091161e+01
7.115165639602128757e-03,6.909468263051327597e+01
6.468332399638362581e-03,7.053415518531564032e+01
6.899554559614185303e-03,7.197362774011799047e+01
5.821499159674468904e-03,7.341310029492035483e+01
6.252721319650417393e-03,7.485257284972271918e+01
4.743443759734751637e-03,7.629204540452506933e+01
4.527832679746809051e-03,7.773151795932743369e+01
3.880999439783017289e-03,7.917099051412979804e+01
2.371721879867375819e-03,8.061046306893214819e+01
4.959054839722695091e-03,8.204993562373451255e+01
3.880999439782979125e-03,8.348940817853687690e+01
4.959054839722744530e-03,8.492888073333924126e+01
3.234166199819149198e-03,8.636835328814159141e+01
2.587332959855319272e-03,8.780782584294395576e+01
2.802944039843290047e-03,8.924729839774632012e+01
3.234166199819149198e-03,9.068677095254867027e+01
3.665388359795036105e-03,9.212624350735103462e+01
2.587332959855344859e-03,9.356571606215339898e+01
1.509277559915603089e-03,9.500518861695574913e+01
1.940499719891489562e-03,9.644466117175811348e+01
2.587332959855344859e-03,9.788413372656047784e+01
1.293666479927659636e-03,9.932360628136282799e+01
1.293666479927659636e-03,1.007630788361651923e+02
1.724888639903546326e-03,1.022025513909675567e+02
1.724888639903563456e-03,1.036420239457699211e+02
1.293666479927659636e-03,1.050814965005722712e+02
1.078055399939716399e-03,1.065209690553746356e+02
8.624443199517817281e-04,1.079604416101769999e+02
1.940499719891489562e-03,1.093999141649793501e+02
6.468332399638298180e-04,1.108393867197817144e+02
6.468332399638362148e-04,1.122788592745840788e+02
6.468332399638298180e-04,1.137183318293864289e+02
1.509277559915603089e-03,1.151578043841887933e+02
4.312221599758908641e-04,1.165972769389911576e+02
2.156110799879432907e-04,1.180367494937935078e+02
8.624443199517731629e-04,1.194762220485958721e+02
8.624443199517817281e-04,1.209156946033982365e+02
4.312221599758865815e-04,1.223551671582005866e+02
6.468332399638298180e-04,1.237946397130029510e+02
2.156110799879454320e-04,1.252341122678053154e+02
4.312221599758865815e-04,1.266735848226076655e+02
0.000000000000000000e+00,1.281130573774100299e+02
2.156110799879432907e-04,1.295525299322123942e+02
0.000000000000000000e+00,1.309920024870147586e+02
2.156110799879475191e-04,1.324314750418171229e+02
0.000000000000000000e+00,1.338709475966194589e+02
2.156110799879432907e-04,1.353104201514218232e+02
4.312221599758865815e-04,1.367498927062241876e+02
2.156110799879432907e-04,1.381893652610265519e+02
0.000000000000000000e+00,1.396288378158289163e+02
0.000000000000000000e+00,1.410683103706312806e+02
2.156110799879475191e-04,1.425077829254336450e+02
