# density, value
3.769030467892487413e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.340916948691681210e+00
0.000000000000000000e+00,2.681833897383362419e+00
0.000000000000000000e+00,4.022750846075043185e+00
0.000000000000000000e+00,5.363667794766724839e+00
0.000000000000000000e+00,6.704584743458406493e+00
0.000000000000000000e+00,8.045501692150086370e+00
5.365167925825603361e-03,9.386418640841768024e+00
1.609550377747681268e-02,1.072733558953344968e+01
1.609550377747681268e-02,1.206825253822513133e+01
1.207162783310762426e-02,1.340916948691681299e+01
1.073033585165122060e-02,1.475008643560849286e+01
1.743679575893320940e-02,1.609100338430017274e+01
1.073033585165120672e-02,1.743192033299185439e+01
1.073033585165120672e-02,1.877283728168353605e+01
1.475421179602040903e-02,2.011375423037521770e+01
8.047751888738406342e-03,2.145467117906689936e+01
1.475421179602040903e-02,2.279558812775858101e+01
5.365167925825603361e-03,2.413650507645026266e+01
1.207162783310760865e-02,2.547742202514194432e+01
1.207162783310763987e-02,2.681833897383362597e+01
1.207162783310760865e-02,2.815925592252530407e+01
6.706459907282004418e-03,2.950017287121698573e+01
9.389043870194830818e-03,3.084108981990866738e+01
6.706459907281987071e-03,3.218200676860034548e+01
1.207162783310763987e-02,3.352292371729203069e+01
8.047751888738383791e-03,3.486384066598370879e+01
9.389043870194830818e-03,3.620475761467539400e+01
6.706459907281987071e-03,3.754567456336707210e+01
1.341291981456404310e-03,3.888659151205875730e+01
6.706459907281987071e-03,4.022750846075043540e+01
5.365167925825617239e-03,4.156842540944212061e+01
0.000000000000000000e+00,4.290934235813379871e+01
2.682583962912794308e-03,4.425025930682547681e+01
0.000000000000000000e+00,4.559117625551716202e+01
5.365167925825588616e-03,4.693209320420884012e+01
1.341291981456404310e-03,4.827301015290052533e+01
2.682583962912794308e-03,4.961392710159220343e+01
9.389043870194830818e-03,5.095484405028388863e+01
4.023875944369191895e-03,5.229576099897556674e+01
0.000000000000000000e+00,5.363667794766725194e+01
1.341291981456404310e-03,5.497759489635893004e+01
2.682583962912794308e-03,5.631851184505060814e+01
1.341291981456404310e-03,5.765942879374229335e+01
2.682583962912794308e-03,5.900034574243397145e+01
1.341291981456404310e-03,6.034126269112565666e+01
2.682583962912794308e-03,6.168217963981733476e+01
2.682583962912823364e-03,6.302309658850901997e+01
0.000000000000000000e+00,6.436401353720069096e+01
0.000000000000000000e+00,6.570493048589237617e+01
1.341291981456397154e-03,6.704584743458406138e+01
1.341291981456411682e-03,6.838676438327574658e+01
0.000000000000000000e+00,6.972768133196741758e+01
1.341291981456397154e-03,7.106859828065910278e+01
0.000000000000000000e+00,7.240951522935078799e+01
0.000000000000000000e+00,7.375043217804247320e+01
0.000000000000000000e+00,7.509134912673414419e+01
0.000000000000000000e+00,7.643226607542582940e+01
0.000000000000000000e+00,7.777318302411751461e+01
0.000000000000000000e+00,7.911409997280918560e+01
0.000000000000000000e+00,8.045501692150087081e+01
0.000000000000000000e+00,8.179593387019255601e+01
0.000000000000000000e+00,8.313685081888424122e+01
0.000000000000000000e+00,8.447776776757591222e+01
0.000000000000000000e+00,8.581868471626759742e+01
0.000000000000000000e+00,8.715960166495928263e+01
0.000000000000000000e+00,8.850051861365095363e+01
0.000000000000000000e+00,8.984143556234263883e+01
1.341291981456397154e-03,9.118235251103432404e+01
0.000000000000000000e+00,9.252326945972600925e+01
0.000000000000000000e+00,9.386418640841768024e+01
1.341291981456397154e-03,9.520510335710936545e+01
1.341291981456411682e-03,9.654602030580105065e+01
8.047751888738383791e-03,9.788693725449272165e+01
8.047751888738383791e-03,9.922785420318440686e+01
9.389043870194780511e-03,1.005687711518760921e+02
6.706459907282058194e-03,1.019096881005677773e+02
5.365167925825588616e-03,1.032506050492594483e+02
1.341291981456397154e-03,1.045915219979511335e+02
4.023875944369191895e-03,1.059324389466428187e+02
4.023875944369234396e-03,1.072733558953345039e+02
4.023875944369191895e-03,1.086142728440261749e+02
4.023875944369191895e-03,1.099551897927178601e+02
0.000000000000000000e+00,1.112961067414095453e+02
2.682583962912794308e-03,1.126370236901012163e+02
2.682583962912794308e-03,1.139779406387929015e+02
0.000000000000000000e+00,1.153188575874845867e+02
0.000000000000000000e+00,1.166597745361762719e+02
1.341291981456397154e-03,1.180006914848679429e+02
1.341291981456397154e-03,1.193416084335596281e+02
0.000000000000000000e+00,1.206825253822513133e+02
0.000000000000000000e+00,1.220234423309429843e+02
1.341291981456397154e-03,1.233643592796346695e+02
2.682583962912794308e-03,1.247052762283263547e+02
0.000000000000000000e+00,1.260461931770180399e+02
0.000000000000000000e+00,1.273871101257097109e+02
0.000000000000000000e+00,1.287280270744013819e+02
1.341291981456411682e-03,1.300689440230930813e+02
0.000000000000000000e+00,1.314098609717847523e+02
1.341291981456411682e-03,1.327507779204764518e+02
