# density, value
6.489115223203022476e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.654399587078316802e-01
0.000000000000000000e+00,1.330879917415663360e+00
0.000000000000000000e+00,1.996319876123495041e+00
0.000000000000000000e+00,2.661759834831326721e+00
0.000000000000000000e+00,3.327199793539158179e+00
0.000000000000000000e+00,3.992639752246990081e+00
0.000000000000000000e+00,4.658079710954821984e+00
0.000000000000000000e+00,5.323519669662653442e+00
0.000000000000000000e+00,5.988959628370484900e+00
0.000000000000000000e+00,6.654399587078316358e+00
0.000000000000000000e+00,7.319839545786148705e+00
0.000000000000000000e+00,7.985279504493980163e+00
0.000000000000000000e+00,8.650719463201811621e+00
0.000000000000000000e+00,9.316159421909643967e+00
1.380662813447450406e-02,9.981599380617474537e+00
2.114139933091408255e-02,1.064703933932530688e+01
1.725828516809317648e-02,1.131247929803313923e+01
1.337517100527217499e-02,1.197791925674096980e+01
1.682682803889084394e-02,1.264335921544880215e+01
1.768974229729545697e-02,1.330879917415663272e+01
1.596391378048614418e-02,1.397423913286446506e+01
1.208079961766522249e-02,1.463967909157229741e+01
1.337517100527217499e-02,1.530511905028012798e+01
1.466954239287920035e-02,1.597055900898796033e+01
1.380662813447450406e-02,1.663599896769579090e+01
1.510099952208148778e-02,1.730143892640362324e+01
1.855265655570011510e-02,1.796687888511145559e+01
1.164934248846286220e-02,1.863231884381928793e+01
1.035497110085593225e-02,1.929775880252712028e+01
1.251225674686751860e-02,1.996319876123494907e+01
1.337517100527217499e-02,2.062863871994278142e+01
1.294371387606984766e-02,2.129407867865061377e+01
1.208079961766519127e-02,2.195951863735844611e+01
1.337517100527224612e-02,2.262495859606627846e+01
1.337517100527217499e-02,2.329039855477410725e+01
1.337517100527217499e-02,2.395583851348193960e+01
1.078642823005820581e-02,2.462127847218977195e+01
1.941557081410477323e-02,2.528671843089760429e+01
1.121788535926059385e-02,2.595215838960543664e+01
1.682682803889079884e-02,2.661759834831326543e+01
1.855265655570011510e-02,2.728303830702109778e+01
1.337517100527217499e-02,2.794847826572893013e+01
1.164934248846286220e-02,2.861391822443676247e+01
1.898411368490244416e-02,2.927935818314459482e+01
1.466954239287923852e-02,2.994479814185242716e+01
1.423808526367683312e-02,3.061023810056025596e+01
1.337517100527217499e-02,3.127567805926808830e+01
1.294371387606984766e-02,3.194111801797592065e+01
8.197685454844279990e-03,3.260655797668375300e+01
1.337517100527210387e-02,3.327199793539158179e+01
1.294371387606991705e-02,3.393743789409941769e+01
7.766228325641866791e-03,3.460287785280724648e+01
1.466954239287923852e-02,3.526831781151508238e+01
1.337517100527224612e-02,3.593375777022291118e+01
9.923513971653497370e-03,3.659919772893073997e+01
1.423808526367690772e-02,3.726463768763857587e+01
1.337517100527210387e-02,3.793007764634640466e+01
1.035497110085593225e-02,3.859551760505424056e+01
1.337517100527224612e-02,3.926095756376206936e+01
1.208079961766512708e-02,3.992639752246989815e+01
1.035497110085593225e-02,4.059183748117773405e+01
9.492056842451170040e-03,4.125727743988556284e+01
8.197685454844279990e-03,4.192271739859339874e+01
1.553245665128390011e-02,4.258815735730122753e+01
1.121788535926047589e-02,4.325359731600905633e+01
1.208079961766525545e-02,4.391903727471689223e+01
1.466954239287908239e-02,4.458447723342472102e+01
1.251225674686758625e-02,4.524991719213255692e+01
9.923513971653601454e-03,4.591535715084038571e+01
8.629142584046518849e-03,4.658079710954821451e+01
1.078642823005826305e-02,4.724623706825605041e+01
8.629142584046518849e-03,4.791167702696387920e+01
8.629142584046610789e-03,4.857711698567171510e+01
3.883114162820975029e-03,4.924255694437954389e+01
6.903314067237215600e-03,4.990799690308737269e+01
8.197685454844279990e-03,5.057343686179520859e+01
5.608942679630237946e-03,5.123887682050303738e+01
4.746028421225636194e-03,5.190431677921087328e+01
5.608942679630296926e-03,5.256975673791870207e+01
4.314571292023259425e-03,5.323519669662653087e+01
5.177485550427966127e-03,5.390063665533436676e+01
4.314571292023259425e-03,5.456607661404219556e+01
6.903314067237288458e-03,5.523151657275003146e+01
3.451657033618607800e-03,5.589695653145786025e+01
3.020199904416313863e-03,5.656239649016569615e+01
3.451657033618644229e-03,5.722783644887352494e+01
1.725828516809303900e-03,5.789327640758135374e+01
1.725828516809322115e-03,5.855871636628918964e+01
1.294371387606977654e-03,5.922415632499701843e+01
1.294371387606991532e-03,5.988959628370485433e+01
1.294371387606991532e-03,6.055503624241268312e+01
4.314571292023259750e-04,6.122047620112051192e+01
8.629142584046610573e-04,6.188591615982834782e+01
8.629142584046519500e-04,6.255135611853617661e+01
4.314571292023305286e-04,6.321679607724401251e+01
4.314571292023305286e-04,6.388223603595184130e+01
0.000000000000000000e+00,6.454767599465967010e+01
0.000000000000000000e+00,6.521311595336750599e+01
8.629142584046702730e-04,6.587855591207534189e+01
