# density, value
2.922162564135334373e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.020522229389615010e+00
0.000000000000000000e+00,2.041044458779230020e+00
0.000000000000000000e+00,3.061566688168845030e+00
0.000000000000000000e+00,4.082088917558460039e+00
0.000000000000000000e+00,5.102611146948074605e+00
0.000000000000000000e+00,6.123133376337690059e+00
0.000000000000000000e+00,7.143655605727305513e+00
0.000000000000000000e+00,8.164177835116920079e+00
1.811257787687191225e-03,9.184700064506534645e+00
1.267880451381031733e-02,1.020522229389614921e+01
1.509381489739326093e-02,1.122574452328576555e+01
1.086754672612314648e-02,1.224626675267538012e+01
1.086754672612312914e-02,1.326678898206499468e+01
1.449006230149752980e-02,1.428731121145461103e+01
1.147129932201887935e-02,1.530783344084422559e+01
1.026379413022739974e-02,1.632835567023384016e+01
1.388630970560182469e-02,1.734887789962345650e+01
8.452536342540211550e-03,1.836940012901306929e+01
9.660041534331703303e-03,1.938992235840268563e+01
1.509381489739323491e-02,2.041044458779229842e+01
1.207505191791458619e-02,2.143096681718191476e+01
1.147129932201889843e-02,2.245148904657153111e+01
1.147129932201885680e-02,2.347201127596114389e+01
1.811257787687188189e-02,2.449253350535076024e+01
1.750882528097621321e-02,2.551305573474037658e+01
1.811257787687188189e-02,2.653357796412998937e+01
1.026379413022739974e-02,2.755410019351960571e+01
1.690507268508048208e-02,2.857462242290922205e+01
1.811257787687188189e-02,2.959514465229883484e+01
1.630132008918475095e-02,3.061566688168845118e+01
1.750882528097615076e-02,3.163618911107806397e+01
1.207505191791463130e-02,3.265671134046768032e+01
1.449006230149745521e-02,3.367723356985729311e+01
1.207505191791463130e-02,3.469775579924691300e+01
1.207505191791463130e-02,3.571827802863652579e+01
1.267880451381027222e-02,3.673880025802613858e+01
1.207505191791463130e-02,3.775932248741575847e+01
1.750882528097621321e-02,3.877984471680537126e+01
1.690507268508048208e-02,3.980036694619498405e+01
1.569756749328890880e-02,4.082088917558459684e+01
1.147129932201889843e-02,4.184141140497421674e+01
1.328255710970609182e-02,4.286193363436382953e+01
1.086754672612309097e-02,4.388245586375344232e+01
9.660041534331703303e-03,4.490297809314306221e+01
1.328255710970609182e-02,4.592350032253267500e+01
1.328255710970599988e-02,4.694402255192228779e+01
1.328255710970609182e-02,4.796454478131190768e+01
9.660041534331703303e-03,4.898506701070152047e+01
1.147129932201881863e-02,5.000558924009113326e+01
1.207505191791463130e-02,5.102611146948075316e+01
1.267880451381036069e-02,5.204663369887036595e+01
6.641278554852999942e-03,5.306715592825997874e+01
8.452536342540241041e-03,5.408767815764959863e+01
4.226268171270120520e-03,5.510820038703921142e+01
9.056288938435909722e-03,5.612872261642882421e+01
5.433773363061583650e-03,5.714924484581844411e+01
6.037525958957315649e-03,5.816976707520805689e+01
6.641278554853045912e-03,5.919028930459766968e+01
4.830020767165817824e-03,6.021081153398728247e+01
6.037525958957315649e-03,6.123133376337690237e+01
1.207505191791462913e-03,6.225185599276651516e+01
7.848783746644454398e-03,6.327237822215612795e+01
4.830020767165851651e-03,6.429290045154574784e+01
3.622515575374388955e-03,6.531342268093536063e+01
4.830020767165851651e-03,6.633394491032497342e+01
3.018762979478657824e-03,6.735446713971458621e+01
1.207505191791446216e-03,6.837498936910419900e+01
4.226268171270120520e-03,6.939551159849382600e+01
3.622515575374388955e-03,7.041603382788343879e+01
2.415010383582925826e-03,7.143655605727305158e+01
3.622515575374388955e-03,7.245707828666266437e+01
3.622515575374388955e-03,7.347760051605227716e+01
1.207505191791446216e-03,7.449812274544188995e+01
2.415010383582925826e-03,7.551864497483151695e+01
3.018762979478657824e-03,7.653916720422112974e+01
1.207505191791462913e-03,7.755968943361074253e+01
1.207505191791462913e-03,7.858021166300035532e+01
3.018762979478657824e-03,7.960073389238996810e+01
0.000000000000000000e+00,8.062125612177958089e+01
6.037525958957231081e-04,8.164177835116919368e+01
3.622515575374388955e-03,8.266230058055882068e+01
2.415010383582925826e-03,8.368282280994843347e+01
0.000000000000000000e+00,8.470334503933804626e+01
1.811257787687194478e-03,8.572386726872765905e+01
2.415010383582925826e-03,8.674438949811727184e+01
6.037525958957231081e-04,8.776491172750688463e+01
0.000000000000000000e+00,8.878543395689651163e+01
6.037525958957314564e-04,8.980595618628612442e+01
0.000000000000000000e+00,9.082647841567573721e+01
0.000000000000000000e+00,9.184700064506535000e+01
0.000000000000000000e+00,9.286752287445496279e+01
6.037525958957231081e-04,9.388804510384457558e+01
0.000000000000000000e+00,9.490856733323420258e+01
0.000000000000000000e+00,9.592908956262381537e+01
0.000000000000000000e+00,9.694961179201342816e+01
0.000000000000000000e+00,9.797013402140304095e+01
0.000000000000000000e+00,9.899065625079265374e+01
6.037525958957314564e-04,1.000111784801822665e+02
1.811257787687169324e-03,1.010317007095718793e+02
