# density, value
5.145078468242066105e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.433544648382204301e+00
0.000000000000000000e+00,2.867089296764408601e+00
0.000000000000000000e+00,4.300633945146612902e+00
0.000000000000000000e+00,5.734178593528817203e+00
0.000000000000000000e+00,7.167723241911021503e+00
2.296910030465207928e-04,8.601267890293225804e+00
3.904747051790853803e-03,1.003481253867543010e+01
8.728258115767790343e-03,1.146835718705763441e+01
7.350112097488665369e-03,1.290190183543983871e+01
6.890730091395624000e-03,1.433544648382204301e+01
1.125485914927952004e-02,1.576899113220424731e+01
8.498567112721280500e-03,1.720253578058645161e+01
1.079547714318646393e-02,1.863608042896865413e+01
1.079547714318646393e-02,2.006962507735086021e+01
8.039185106628236530e-03,2.150316972573306629e+01
1.056578614013996970e-02,2.293671437411526881e+01
1.056578614013994367e-02,2.437025902249747134e+01
1.263300516755862940e-02,2.580380367087967741e+01
1.079547714318649168e-02,2.723734831926188349e+01
1.148455015232605590e-02,2.867089296764408601e+01
1.217362316146558716e-02,3.010443761602628854e+01
1.079547714318646393e-02,3.153798226440849461e+01
1.217362316146561839e-02,3.297152691279070069e+01
1.194393215841909640e-02,3.440507156117290322e+01
1.102516814623301193e-02,3.583861620955510574e+01
1.309238717365163694e-02,3.727216085793730826e+01
1.240331416451213691e-02,3.870570550631951789e+01
1.332207817669822311e-02,4.013925015470172042e+01
1.033609513709339740e-02,4.157279480308392294e+01
1.332207817669822311e-02,4.300633945146613257e+01
1.515960620107039206e-02,4.443988409984833510e+01
1.286269617060518088e-02,4.587342874823053762e+01
1.010640413404692746e-02,4.730697339661274015e+01
1.447053319193075671e-02,4.874051804499494267e+01
1.240331416451213691e-02,5.017406269337715230e+01
1.148455015232605590e-02,5.160760734175935482e+01
1.079547714318643790e-02,5.304115199014155735e+01
1.263300516755865889e-02,5.447469663852376698e+01
1.125485914927953392e-02,5.590824128690596950e+01
1.010640413404692746e-02,5.734178593528817203e+01
1.309238717365170113e-02,5.877533058367037455e+01
1.286269617060511496e-02,6.020887523205257708e+01
8.039185106628236530e-03,6.164241988043478671e+01
1.079547714318649168e-02,6.307596452881698923e+01
1.378146018279119596e-02,6.450950917719919175e+01
1.010640413404697777e-02,6.594305382558140138e+01
7.579803100535158732e-03,6.737659847396359680e+01
1.102516814623295816e-02,6.881014312234580643e+01
6.201657082256100545e-03,7.024368777072801606e+01
5.282893070069957960e-03,7.167723241911021148e+01
9.417331124907411810e-03,7.311077706749242111e+01
8.498567112721237132e-03,7.454432171587461653e+01
8.268876109674718616e-03,7.597786636425682616e+01
9.876713131000455781e-03,7.741141101263903579e+01
7.579803100535158732e-03,7.884495566102123121e+01
7.120421094442118230e-03,8.027850030940344084e+01
6.431348085302622530e-03,8.171204495778565047e+01
6.201657082256038095e-03,8.314558960616784589e+01
6.890730091395597980e-03,8.457913425455005552e+01
6.661039088349143648e-03,8.601267890293226515e+01
5.742275076162998461e-03,8.744622355131446056e+01
6.431348085302622530e-03,8.887976819969667019e+01
5.971966079209518712e-03,9.031331284807886561e+01
5.053202067023438576e-03,9.174685749646107524e+01
6.431348085302622530e-03,9.318040214484328487e+01
5.512584073116479078e-03,9.461394679322548029e+01
5.971966079209577692e-03,9.604749144160768992e+01
4.593820060930398942e-03,9.748103608998988534e+01
3.675056048744319240e-03,9.891458073837209497e+01
4.823511063976966898e-03,1.003481253867543046e+02
3.904747051790839057e-03,1.017816700351365000e+02
4.823511063976918326e-03,1.032152146835187096e+02
2.526601033511744442e-03,1.046487593319009193e+02
4.593820060930398942e-03,1.060823039802831147e+02
1.607837021325639370e-03,1.075158486286653243e+02
3.445365045697833684e-03,1.089493932770475340e+02
2.985983039604759356e-03,1.103829379254297294e+02
1.607837021325655633e-03,1.118164825738119390e+02
2.067219027418679654e-03,1.132500272221941344e+02
1.607837021325639370e-03,1.146835718705763441e+02
9.187640121860888090e-04,1.161171165189585537e+02
4.593820060930399051e-04,1.175506611673407491e+02
1.378146018279133430e-03,1.189842058157229587e+02
1.607837021325639370e-03,1.204177504641051542e+02
1.378146018279119769e-03,1.218512951124873638e+02
1.378146018279133430e-03,1.232848397608695734e+02
1.148455015232599736e-03,1.247183844092517688e+02
1.148455015232599736e-03,1.261519290576339785e+02
2.296910030465222022e-04,1.275854737060161881e+02
4.593820060930444045e-04,1.290190183543983835e+02
9.187640121860707028e-04,1.304525630027805789e+02
0.000000000000000000e+00,1.318861076511628028e+02
2.296910030465222022e-04,1.333196522995449982e+02
2.296910030465176757e-04,1.347531969479271936e+02
2.296910030465222022e-04,1.361867415963094174e+02
6.890730091395667152e-04,1.376202862446916129e+02
0.000000000000000000e+00,1.390538308930738083e+02
0.000000000000000000e+00,1.404873755414560321e+02
2.296910030465222022e-04,1.419209201898382275e+02
