# density, value
5.837585987446508584e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.109294043992010703e+00
0.000000000000000000e+00,2.218588087984021406e+00
0.000000000000000000e+00,3.327882131976032110e+00
0.000000000000000000e+00,4.437176175968042813e+00
0.000000000000000000e+00,5.546470219960053072e+00
0.000000000000000000e+00,6.655764263952064219e+00
0.000000000000000000e+00,7.765058307944075366e+00
0.000000000000000000e+00,8.874352351936085626e+00
1.360384631541754034e-02,9.983646395928095885e+00
1.470093069569312558e-02,1.109294043992010614e+01
1.535918132385851245e-02,1.220223448391211818e+01
1.173880286894900607e-02,1.331152852790412844e+01
1.064171848867338267e-02,1.442082257189613870e+01
1.206792818303170992e-02,1.553011661588815073e+01
1.228734505908679088e-02,1.663941065988015922e+01
9.544634108397774888e-03,1.774870470387217125e+01
1.042230161261829303e-02,1.885799874786418329e+01
1.162909443092142829e-02,1.996729279185619177e+01
8.228132852067072261e-03,2.107658683584820380e+01
8.008715976011925378e-03,2.218588087984021229e+01
9.983467860508018349e-03,2.329517492383222432e+01
8.337841290094634428e-03,2.440446896782423636e+01
7.569882223901683652e-03,2.551376301181624484e+01
8.886383480232412299e-03,2.662305705580825688e+01
6.801923157708780580e-03,2.773235109980026891e+01
7.679590661929244083e-03,2.884164514379227739e+01
7.131048471791441058e-03,2.995093918778428943e+01
5.485421901378049331e-03,3.106023323177630147e+01
6.582506281653658850e-03,3.216952727576830995e+01
7.350465347846538502e-03,3.327882131976031843e+01
6.033964091515854958e-03,3.438811536375233402e+01
5.595130339405610630e-03,3.549740940774434250e+01
6.143672529543375491e-03,3.660670345173635098e+01
5.924255653488292792e-03,3.771599749572836657e+01
6.801923157708780580e-03,3.882529153972037506e+01
4.059212207019730762e-03,3.993458558371238354e+01
5.375713463350488032e-03,4.104387962770439913e+01
4.936879711240244571e-03,4.215317367169640761e+01
4.607754397157561542e-03,4.326246771568841609e+01
2.742710950689007318e-03,4.437176175968042457e+01
3.071836264771707695e-03,4.548105580367244016e+01
3.620378454909512454e-03,4.659034984766444865e+01
3.291253140826808608e-03,4.769964389165645713e+01
2.962127826744146396e-03,4.880893793564847272e+01
2.852419388716585531e-03,4.991823197964048120e+01
3.730086892937049901e-03,5.102752602363248968e+01
2.742710950689024665e-03,5.213682006762450527e+01
2.852419388716585531e-03,5.324611411161651375e+01
1.974751884496085165e-03,5.435540815560852224e+01
2.742710950689024665e-03,5.546470219960053782e+01
1.865043446468536660e-03,5.657399624359254631e+01
1.865043446468524950e-03,5.768329028758455479e+01
7.679590661929269237e-04,5.879258433157657038e+01
1.426209694358292765e-03,5.990187837556857886e+01
8.776675042204822594e-04,6.101117241956058734e+01
1.097084380275609953e-03,6.212046646355260293e+01
9.873759422480488709e-04,6.322976050754461141e+01
1.426209694358292765e-03,6.433905455153661990e+01
5.485421901378049764e-04,6.544834859552862838e+01
1.316501256330714987e-03,6.655764263952063686e+01
9.873759422480488709e-04,6.766693668351265956e+01
6.582506281653659501e-04,6.877623072750466804e+01
8.776675042204878973e-04,6.988552477149667652e+01
2.194168760551219743e-04,7.099481881548868500e+01
1.097084380275609872e-04,7.210411285948069349e+01
4.388337521102439486e-04,7.321340690347270197e+01
7.679590661929170574e-04,7.432270094746471045e+01
2.194168760551219743e-04,7.543199499145673315e+01
3.291253140826829750e-04,7.654128903544874163e+01
2.194168760551219743e-04,7.765058307944075011e+01
4.388337521102439486e-04,7.875987712343275859e+01
2.194168760551219743e-04,7.986917116742476708e+01
0.000000000000000000e+00,8.097846521141677556e+01
0.000000000000000000e+00,8.208775925540879825e+01
2.194168760551219743e-04,8.319705329940080674e+01
0.000000000000000000e+00,8.430634734339281522e+01
1.097084380275609872e-04,8.541564138738482370e+01
0.000000000000000000e+00,8.652493543137683218e+01
0.000000000000000000e+00,8.763422947536884067e+01
3.291253140826787466e-04,8.874352351936084915e+01
0.000000000000000000e+00,8.985281756335287184e+01
0.000000000000000000e+00,9.096211160734488033e+01
0.000000000000000000e+00,9.207140565133688881e+01
0.000000000000000000e+00,9.318069969532889729e+01
0.000000000000000000e+00,9.428999373932090577e+01
0.000000000000000000e+00,9.539928778331291426e+01
1.097084380275609872e-04,9.650858182730493695e+01
2.194168760551219743e-04,9.761787587129694543e+01
4.388337521102439486e-04,9.872716991528895392e+01
2.194168760551219743e-04,9.983646395928096240e+01
6.582506281653659501e-04,1.009457580032729709e+02
3.291253140826787466e-04,1.020550520472649794e+02
6.582506281653659501e-04,1.031643460912570021e+02
1.097084380275609872e-04,1.042736401352490105e+02
1.097084380275609872e-04,1.053829341792410190e+02
2.194168760551219743e-04,1.064922282232330275e+02
1.097084380275609872e-04,1.076015222672250360e+02
0.000000000000000000e+00,1.087108163112170445e+02
1.097084380275595777e-04,1.098201103552090530e+02
