# density, value
3.047780530542373856e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.075976662011284279e+00
0.000000000000000000e+00,2.151953324022568559e+00
0.000000000000000000e+00,3.227929986033852838e+00
0.000000000000000000e+00,4.303906648045137118e+00
0.000000000000000000e+00,5.379883310056420953e+00
0.000000000000000000e+00,6.455859972067705677e+00
0.000000000000000000e+00,7.531836634078990400e+00
0.000000000000000000e+00,8.607813296090274235e+00
7.130855660714396568e-03,9.683789958101558071e+00
1.584634591269863321e-02,1.075976662011284191e+01
1.373349979100550559e-02,1.183574328212412752e+01
1.214886519973563950e-02,1.291171994413541135e+01
1.188475943452397404e-02,1.398769660614669519e+01
1.294118249537059250e-02,1.506367326815798080e+01
1.320528826058219377e-02,1.613964993016926286e+01
1.426171132142876885e-02,1.721562659218054847e+01
9.507807547619212193e-03,1.829160325419183408e+01
1.188475943452397404e-02,1.936757991620311614e+01
1.373349979100552815e-02,2.044355657821440175e+01
1.294118249537054913e-02,2.151953324022568381e+01
1.505402861706370103e-02,2.259550990223696942e+01
1.294118249537059250e-02,2.367148656424825504e+01
1.584634591269863321e-02,2.474746322625953709e+01
1.611045167791027438e-02,2.582343988827082271e+01
1.003601907804249974e-02,2.689941655028210832e+01
1.241297096494726158e-02,2.797539321229339038e+01
1.162065366931233114e-02,2.905136987430467599e+01
1.346939402579388177e-02,3.012734653631596160e+01
1.320528826058223713e-02,3.120332319832724366e+01
1.188475943452397404e-02,3.227929986033852572e+01
1.399760555621712595e-02,3.335527652234981133e+01
1.346939402579383840e-02,3.443125318436109694e+01
1.188475943452397404e-02,3.550722984637238255e+01
1.426171132142886426e-02,3.658320650838366817e+01
1.399760555621712595e-02,3.765918317039494667e+01
1.188475943452397404e-02,3.873515983240623228e+01
1.267707673015890622e-02,3.981113649441751789e+01
1.082833637367739896e-02,4.088711315642880351e+01
1.003601907804253443e-02,4.196308981844008912e+01
7.130855660714384425e-03,4.303906648045136762e+01
1.531813438227534394e-02,4.411504314246265324e+01
1.584634591269863321e-02,4.519101980447393885e+01
8.979596017195891691e-03,4.626699646648522446e+01
8.715490251984248787e-03,4.734297312849651007e+01
1.162065366931240747e-02,4.841894979050779568e+01
8.187278721560959510e-03,4.949492645251907419e+01
8.187278721560959510e-03,5.057090311453035980e+01
9.771913312830823872e-03,5.164687977654164541e+01
8.715490251984248787e-03,5.272285643855293102e+01
8.715490251984306033e-03,5.379883310056421664e+01
7.659067191137671968e-03,5.487480976257549514e+01
5.810326834656165569e-03,5.595078642458678075e+01
5.282115304232877159e-03,5.702676308659806637e+01
8.715490251984248787e-03,5.810273974860935198e+01
5.546221069444521798e-03,5.917871641062063759e+01
5.810326834656203733e-03,6.025469307263192320e+01
5.282115304232877159e-03,6.133066973464320171e+01
5.546221069444521798e-03,6.240664639665448732e+01
4.753903773809620842e-03,6.348262305866577293e+01
5.546221069444521798e-03,6.455859972067705144e+01
3.169269182539726556e-03,6.563457638268833705e+01
3.961586478174658303e-03,6.671055304469962266e+01
3.961586478174658303e-03,6.778652970671090827e+01
5.546221069444521798e-03,6.886250636872219388e+01
3.961586478174658303e-03,6.993848303073347950e+01
4.225692243386302074e-03,7.101445969274476511e+01
4.753903773809589617e-03,7.209043635475605072e+01
2.641057652116438580e-03,7.316641301676733633e+01
1.056423060846589396e-03,7.424238967877862194e+01
2.905163417328082785e-03,7.531836634078989334e+01
1.848740356481507049e-03,7.639434300280117895e+01
2.112846121693151037e-03,7.747031966481246457e+01
2.112846121693151037e-03,7.854629632682375018e+01
1.056423060846575519e-03,7.962227298883503579e+01
1.848740356481507049e-03,8.069824965084632140e+01
5.282115304232877593e-04,8.177422631285760701e+01
5.282115304232877593e-04,8.285020297486889262e+01
7.923172956349316389e-04,8.392617963688017824e+01
5.282115304232946982e-04,8.500215629889146385e+01
2.641057652116438796e-04,8.607813296090273525e+01
5.282115304232877593e-04,8.715410962291402086e+01
0.000000000000000000e+00,8.823008628492530647e+01
0.000000000000000000e+00,8.930606294693659208e+01
2.641057652116438796e-04,9.038203960894787770e+01
2.641057652116438796e-04,9.145801627095916331e+01
5.282115304232877593e-04,9.253399293297044892e+01
5.282115304232877593e-04,9.360996959498173453e+01
2.641057652116438796e-04,9.468594625699302014e+01
0.000000000000000000e+00,9.576192291900430575e+01
5.282115304232946982e-04,9.683789958101559137e+01
1.320528826058219290e-03,9.791387624302686277e+01
2.376951886904794808e-03,9.898985290503814838e+01
2.641057652116438580e-03,1.000658295670494340e+02
2.641057652116438796e-04,1.011418062290607196e+02
1.056423060846575519e-03,1.022177828910720052e+02
0.000000000000000000e+00,1.032937595530832908e+02
0.000000000000000000e+00,1.043697362150945764e+02
0.000000000000000000e+00,1.054457128771058620e+02
2.641057652116438796e-04,1.065216895391171477e+02
