1.042000000000000000e+03
1.185000000000000000e+03
1.642000000000000000e+03
1.860000000000000000e+02
1.870000000000000000e+02
2.094000000000000000e+03
2.233000000000000000e+03
2.335000000000000000e+03
2.361000000000000000e+03
2.461000000000000000e+03
2.818000000000000000e+03
2.945000000000000000e+03
3.039000000000000000e+03
3.413000000000000000e+03
3.456000000000000000e+03
3.538000000000000000e+03
4.356000000000000000e+03
4.373000000000000000e+03
4.473000000000000000e+03
4.767000000000000000e+03
4.830000000000000000e+02
4.894000000000000000e+03
5.357000000000000000e+03
5.403000000000000000e+03
5.450000000000000000e+02
5.746000000000000000e+03
6.101000000000000000e+03
6.139000000000000000e+03
6.498000000000000000e+03
6.558000000000000000e+03
6.610000000000000000e+02
6.730000000000000000e+03
7.536000000000000000e+03
7.719000000000000000e+03
7.800000000000000000e+03
7.901000000000000000e+03
7.951000000000000000e+03
8.156000000000000000e+03
8.386000000000000000e+03
8.565000000000000000e+03
9.019000000000000000e+03
9.160000000000000000e+03
9.237000000000000000e+03
9.729000000000000000e+03
9.922000000000000000e+03
9.956000000000000000e+03
9.982000000000000000e+03
